,value
Annual return,0.5248807641203688
Cumulative returns,8.489821826235714
Annual volatility,0.21560354628994774
Sharpe ratio,2.0665070701532744
Calmar ratio,1.8102235206269732
Stability,0.9257069879684626
Max drawdown,-0.2899535654793479
Omega ratio,1.4351020216710082
Sortino ratio,3.083748471004413
Skew,-0.38844855517293947
Kurtosis,2.625798407305602
Tail ratio,1.117070215287856
Daily value at risk,-0.025395452898584747
Alpha,0.4359180739700519
Beta,0.7041036176855016
