,value
Annual return,0.29862003263419057
Cumulative returns,3.0293765655861327
Annual volatility,0.27494839964888845
Sharpe ratio,1.0886714597530853
Calmar ratio,0.9064054249924857
Stability,0.7976087944280107
Max drawdown,-0.32945525743810083
Omega ratio,1.1967740695974223
Sortino ratio,1.5498731201917106
Skew,-0.33985345392872396
Kurtosis,0.5724125246477052
Tail ratio,0.9389802752172877
Daily value at risk,-0.03345243091488636
Alpha,0.20993975168192036
Beta,0.9166778841751073
