date,symbol,realized_forward_return,predicted_class,realized_class,score,class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_3_4_prob,target_weight
2021-01-04,VN:VPB,0.0,4,1.0,0.2818203503435955,0.24208991951018333,0.20783477150901472,0.15197450375480961,0.11023372740250013,0.28786707782349225,0.3981008052259924,0.3333333333333333
2021-01-04,VN:PVD,0.2341040462427746,4,4.0,0.28138082148702176,0.2394962793513578,0.2096431435591451,0.1504100732566427,0.11566749387484035,0.28478300995801403,0.4004505038328544,0.3333333333333333
2021-01-14,VN:EVF,-0.25233644859813087,4,0.0,0.4106495695706361,0.23733479315045758,0.19158269893190336,0.144215810542162,0.10184911866148827,0.3250175787139888,0.42686669737547706,0.3333333333333333
2021-01-14,VN:LPB,-0.166751398068124,4,0.0,0.4098835543534425,0.23764327345522696,0.19183170938366434,0.1444032501012329,0.1006817452660333,0.32544002179384246,0.42612176705987576,0.3333333333333333
2021-01-26,VN:NKG,-0.07647058823529407,4,0.0,0.3238736886363281,0.25714433576381707,0.18602471330798734,0.1499274693418662,0.09826168564351925,0.3086417959428101,0.4069034815863294,0.3333333333333333
2021-01-26,VN:DXG,0.1045454545454545,4,4.0,0.3199619802841102,0.2562385740226826,0.188516120869306,0.1493993666157268,0.09829128313903623,0.3075546553532484,0.4058459384922846,0.3333333333333333
2021-02-05,VN:DXG,0.02666666666666684,4,2.0,0.3123157718205136,0.2558930237285273,0.19254350805687537,0.14919789246617177,0.09522569995541647,0.30713987579300905,0.4023655757484255,0.3333333333333333
2021-02-05,VN:VIB,0.23173963744301918,4,4.0,0.29127809405326843,0.25112348794937134,0.20220932364463806,0.14945456385612488,0.097951740026474,0.2992608845233917,0.3972126245498657,0.3333333333333333
2021-02-24,VN:VIB,0.161850290989364,4,4.0,0.3814734770467392,0.2455652523455415,0.18998947881154327,0.14614661146809615,0.09615125578754585,0.3221474015872732,0.418298657374819,0.3333333333333333
2021-02-24,VN:SJS,-0.02676399026763987,4,0.0,0.3199619802841102,0.2562385740226826,0.188516120869306,0.1493993666157268,0.09829128313903623,0.3075546553532484,0.4058459384922846,0.3333333333333333
2021-03-08,VN:DCM,0.014925373134328401,4,1.0,0.3875364834459045,0.24677429706339377,0.18637072383034484,0.14686616421637674,0.0962553216333086,0.3237334932565761,0.4199888148898847,0.3333333333333333
2021-03-08,VN:PTB,0.006330275229357696,4,1.0,0.3143268576687064,0.25514468360584464,0.19198042011275573,0.14876156934528373,0.0978716679075981,0.30624165902851774,0.40411332693611585,0.3333333333333333
2021-03-18,VN:VPB,0.013080801199073289,4,1.0,0.3185521310136357,0.25596491265192367,0.1893828269655355,0.14923979786753053,0.09818630213100618,0.30722616038400413,0.4054124625150103,0.3333333333333333
2021-03-18,VN:NKG,0.06181015452538641,4,3.0,0.2966942331946098,0.26583257911725144,0.18384902590175775,0.14817396137507174,0.09711244174344334,0.3050319918624757,0.40214443360591906,0.3333333333333333
2021-03-30,VN:LPB,0.07222457328255039,4,3.0,0.3875364834459045,0.24677429706339377,0.18637072383034484,0.14686616421637674,0.0962553216333086,0.3237334932565761,0.4199888148898847,0.3333333333333333
2021-03-30,VN:NKG,0.0903225806451613,4,4.0,0.2966942331946098,0.26583257911725144,0.18384902590175775,0.14817396137507174,0.09711244174344334,0.3050319918624757,0.40214443360591906,0.3333333333333333
2021-04-09,VN:LPB,0.1266469481043293,4,4.0,0.3810701760490212,0.2516484223060545,0.18204883959816634,0.14672308941598103,0.09616154289004888,0.3234181057897492,0.41957964867979813,0.3333333333333333
2021-04-09,VN:VND,0.014206275717617567,4,1.0,0.34860015434921016,0.2526664175490501,0.1909241704780485,0.14531199850606916,0.09421754023756893,0.3168798732292633,0.41109741346683226,0.3333333333333333
2021-04-22,VN:LPB,0.1808151609553479,4,4.0,0.3630272102581502,0.24807566589173424,0.19209699475837494,0.146204621689056,0.09479630809125533,0.3188264095695794,0.41362271766083475,0.3333333333333333
2021-04-22,VN:SHB,-0.05881813176729678,4,0.0,0.3123157718205136,0.2558930237285273,0.19254350805687537,0.14919789246617177,0.09522569995541647,0.30713987579300905,0.4023655757484255,0.3333333333333333
2021-05-06,VN:LPB,0.12507333098674178,4,4.0,0.3216186668624678,0.2553539142945603,0.18472947706947968,0.15584627471175846,0.09757751462576834,0.30649281929843325,0.4040703339242016,0.3333333333333333
2021-05-06,VN:NKG,0.08896797153024916,4,4.0,0.2966942331946098,0.26583257911725144,0.18384902590175775,0.14817396137507174,0.09711244174344334,0.3050319918624757,0.40214443360591906,0.3333333333333333
2021-05-18,VN:FTS,0.4811798099469333,4,4.0,0.37560516784810294,0.25051875042254107,0.1853533470043546,0.14606443700482416,0.09609719050365048,0.3219662750646297,0.4180634655682802,0.3333333333333333
2021-05-18,VN:SHB,0.10583596214511037,4,4.0,0.3179588168859482,0.2569933533668518,0.1890714317560196,0.14983944594860077,0.09563517570495605,0.3084605932235718,0.40409576892852783,0.3333333333333333
2021-05-28,VN:FTS,0.32173405909797825,4,4.0,0.3238736886363281,0.25714433576381707,0.18602471330798734,0.1499274693418662,0.09826168564351925,0.3086417959428101,0.4069034815863294,0.3333333333333333
2021-05-28,VN:SHB,-0.07291507268553932,4,0.0,0.3179588168859482,0.2569933533668518,0.1890714317560196,0.14983944594860077,0.09563517570495605,0.3084605932235718,0.40409576892852783,0.3333333333333333
2021-06-09,VN:FTS,0.3007185310032823,4,4.0,0.31970636516153145,0.25633487678322664,0.18858698431969398,0.1494555208710325,0.09795237551523095,0.30767024251081593,0.4056226180260469,0.3333333333333333
2021-06-09,VN:SHB,-0.13420936069688472,4,0.0,0.3123157718205136,0.2558930237285273,0.19254350805687537,0.14919789246617177,0.09522569995541647,0.30713987579300905,0.4023655757484255,0.3333333333333333
2021-06-21,VN:FTS,0.03734524051146737,4,2.0,0.29266013295963117,0.2650055230035143,0.18638817549374306,0.14771297243879053,0.09681031636572666,0.3040830126982254,0.4008933290639521,0.3333333333333333
2021-06-21,VN:HSG,-0.07820554123711343,4,0.0,0.29266013295963117,0.2650055230035143,0.18638817549374306,0.14771297243879053,0.09681031636572666,0.3040830126982254,0.4008933290639521,0.3333333333333333
2021-07-01,VN:FTS,-0.20431423052157116,4,0.0,0.29266013295963117,0.2650055230035143,0.18638817549374306,0.14771297243879053,0.09681031636572666,0.3040830126982254,0.4008933290639521,0.3333333333333333
2021-07-01,VN:HCM,-0.1759320147706004,4,0.0,0.29266013295963117,0.2650055230035143,0.18638817549374306,0.14771297243879053,0.09681031636572666,0.3040830126982254,0.4008933290639521,0.3333333333333333
2021-07-13,VN:CII,0.0,4,1.0,0.2746561562616836,0.28399813386796513,0.17687009406738052,0.14065055653937575,0.08796056425542059,0.31052065126985795,0.39848121552527854,0.3333333333333333
2021-07-13,VN:SJS,0.04166666666666674,4,2.0,0.2409018483690779,0.26337721747623966,0.1948670432353985,0.15356154625444451,0.10102962627239803,0.28716456676151925,0.3881941930339173,0.3333333333333333
2021-07-23,VN:HDC,0.10499139414802072,4,4.0,0.29266013295963117,0.2650055230035143,0.18638817549374306,0.14771297243879053,0.09681031636572666,0.3040830126982254,0.4008933290639521,0.3333333333333333
2021-07-23,VN:VIC,0.08654823982517246,4,4.0,0.2537272981743917,0.27957942665249963,0.19081425382473688,0.14086133031753703,0.08126728115577576,0.3074777080494507,0.38874498920522643,0.3333333333333333
2021-08-04,VN:HDC,0.05263157894736836,4,3.0,0.29266013295963117,0.2650055230035143,0.18638817549374306,0.14771297243879053,0.09681031636572666,0.3040830126982254,0.4008933290639521,0.3333333333333333
2021-08-04,VN:VND,0.06425702811244971,4,3.0,0.28924116061268507,0.2654928823487031,0.18779001850202653,0.1479846068026929,0.09409026661380729,0.30464222573277017,0.3987324923465775,0.3333333333333333
2021-08-16,VN:FRT,0.0071428571428571175,4,1.0,0.3143268576687064,0.25514468360584464,0.19198042011275573,0.14876156934528373,0.0978716679075981,0.30624165902851774,0.40411332693611585,0.3333333333333333
2021-08-16,VN:PVT,0.026490066225165476,4,2.0,0.30579455714080805,0.2524332981375359,0.19064454592284152,0.15725995483055744,0.09884045199423691,0.3008217491148282,0.3996622011090651,0.3333333333333333
2021-08-26,VN:SJS,-0.04615384615384621,4,0.0,0.2958826028117343,0.25155755690069825,0.19883432836208992,0.15133239216109817,0.09849756137656002,0.2997781611995536,0.3982757225761136,0.3333333333333333
2021-08-26,VN:FTS,0.12614732878324308,4,4.0,0.29266013295963117,0.2650055230035143,0.18638817549374306,0.14771297243879053,0.09681031636572666,0.3040830126982254,0.4008933290639521,0.3333333333333333
2021-09-09,VN:FTS,-0.04586334959058569,4,0.0,0.29266013295963117,0.2650055230035143,0.18638817549374306,0.14771297243879053,0.09681031636572666,0.3040830126982254,0.4008933290639521,0.3333333333333333
2021-09-09,VN:NKG,0.008403361344537785,4,1.0,0.29266013295963117,0.2650055230035143,0.18638817549374306,0.14771297243879053,0.09681031636572666,0.3040830126982254,0.4008933290639521,0.3333333333333333
2021-09-21,VN:HDC,0.2071330589849112,4,4.0,0.2966942331946098,0.26583257911725144,0.18384902590175775,0.14817396137507174,0.09711244174344334,0.3050319918624757,0.40214443360591906,0.3333333333333333
2021-09-21,VN:NKG,0.060439560439560225,4,3.0,0.29266013295963117,0.2650055230035143,0.18638817549374306,0.14771297243879053,0.09681031636572666,0.3040830126982254,0.4008933290639521,0.3333333333333333
2021-10-01,VN:DCM,0.15248226950354615,4,4.0,0.3185521310136357,0.25596491265192367,0.1893828269655355,0.14923979786753053,0.09818630213100618,0.30722616038400413,0.4054124625150103,0.3333333333333333
2021-10-01,VN:HDC,0.24966974900924677,4,4.0,0.29266013295963117,0.2650055230035143,0.18638817549374306,0.14771297243879053,0.09681031636572666,0.3040830126982254,0.4008933290639521,0.3333333333333333
2021-10-13,VN:EVF,0.19354838709677424,4,4.0,0.32412853333449765,0.25704741669481557,0.1859546019580558,0.14987096302115144,0.09860154314787345,0.3085254751781037,0.40712701832597714,0.3333333333333333
2021-10-13,VN:DPM,0.2189054726368158,4,4.0,0.3185521310136357,0.25596491265192367,0.1893828269655355,0.14923979786753053,0.09818630213100618,0.30722616038400413,0.4054124625150103,0.3333333333333333
2021-10-25,VN:EVF,0.034482758620689724,4,2.0,0.3199619802841102,0.2562385740226826,0.188516120869306,0.1493993666157268,0.09829128313903623,0.3075546553532484,0.4058459384922846,0.3333333333333333
2021-10-25,VN:DPM,0.19866814650388442,4,4.0,0.2872035854518147,0.2638869265922388,0.18982252337170746,0.14708945045553556,0.09640166836677738,0.30279943121374076,0.39920109958051814,0.3333333333333333
2021-11-04,VN:VND,0.1815336463223789,4,4.0,0.3487428326253381,0.25404676605726206,0.19089831269608204,0.14454229068352065,0.09190160712673062,0.3186110234364046,0.4105126305631352,0.3333333333333333
2021-11-04,VN:EVF,0.061797752808989026,4,3.0,0.3199619802841102,0.2562385740226826,0.188516120869306,0.1493993666157268,0.09829128313903623,0.3075546553532484,0.4058459384922846,0.3333333333333333
2021-11-16,VN:DGW,0.019919440492174534,4,2.0,0.36072592437267303,0.2552325427532196,0.18427790701389313,0.1452169567346573,0.09517443180084229,0.3200981616973877,0.41527259349823,0.3333333333333333
2021-11-16,VN:HAG,0.06280193236715004,4,3.0,0.32412853333449765,0.25704741669481557,0.1859546019580558,0.14987096302115144,0.09860154314787345,0.3085254751781037,0.40712701832597714,0.3333333333333333
2021-11-26,VN:EVF,0.0888888888888888,4,4.0,0.3182734894495232,0.2560695745955344,0.18946028038055124,0.1493008308008437,0.09781751182403434,0.3073518023990363,0.4051693142230707,0.3333333333333333
2021-11-26,VN:CTS,-0.1329787234042552,4,0.0,0.29060803258287987,0.26577434537800426,0.18692891717543267,0.14814150664526612,0.09419002594478486,0.3049652048565121,0.39915523080129695,0.3333333333333333
2021-12-08,VN:EVF,-0.09661835748792269,4,0.0,0.32412853333449765,0.25704741669481557,0.1859546019580558,0.14987096302115144,0.09860154314787345,0.3085254751781037,0.40712701832597714,0.3333333333333333
2021-12-08,VN:HAG,0.4387031408308004,4,4.0,0.3199619802841102,0.2562385740226826,0.188516120869306,0.1493993666157268,0.09829128313903623,0.3075546553532484,0.4058459384922846,0.3333333333333333
2021-12-20,VN:HAG,0.11372549019607847,4,4.0,0.3199619802841102,0.2562385740226826,0.188516120869306,0.1493993666157268,0.09829128313903623,0.3075546553532484,0.4058459384922846,0.3333333333333333
2021-12-20,VN:POW,0.054823544991061235,4,3.0,0.312155230886723,0.25338188946464163,0.19065404790583468,0.15464272296321643,0.09719548063854042,0.30412585902776684,0.40132133966630723,0.3333333333333333
2021-12-30,VN:FRT,-0.2535885167464116,4,0.0,0.2401431217842966,0.27014611177690745,0.19000374488546495,0.15057829583355398,0.09868822614432224,0.2905836213597514,0.3892718475040736,0.3333333333333333
2021-12-30,VN:CTS,-0.16286644951140072,4,0.0,0.23831704401660864,0.2642740407688186,0.19553057087699216,0.15408441998379008,0.09796860433997975,0.28814236403041943,0.38611096837039915,0.3333333333333333
2022-01-12,VN:EVF,-0.17847769028871385,4,0.0,0.30795822006401746,0.2542194165918144,0.1919934629200915,0.15129707979108512,0.09953980296164458,0.3029502377353644,0.402490040697009,0.3333333333333333
2022-01-12,VN:SJS,-0.029761904761904767,4,0.0,0.2409018483690779,0.26337721747623966,0.1948670432353985,0.15356154625444451,0.10102962627239803,0.28716456676151925,0.3881941930339173,0.3333333333333333
2022-01-24,VN:HPG,0.13021629888573294,4,4.0,0.19481154366766046,0.29005549222396293,0.187369441609664,0.14242916233626493,0.0890728708825371,0.2910730329475711,0.38014590383010816,0.3333333333333333
2022-01-24,VN:SZC,0.06666666666666687,4,3.0,0.1763876878138687,0.26425395203393554,0.20809813463980362,0.15573938655076583,0.10136592690247079,0.2705425998730242,0.371908526775495,0.3333333333333333
2022-02-10,VN:SZC,0.03333333333333344,4,2.0,0.23681067851789805,0.26250887112698607,0.19752153901399327,0.15305525178503432,0.10069652721804773,0.28621781085593856,0.3869143380739863,0.3333333333333333
2022-02-10,VN:FRT,0.2608247422680412,4,4.0,0.20980974406570968,0.2714154043371855,0.19523800327664603,0.15128579284889124,0.09915192129755254,0.2829088782397247,0.38206079953727723,0.3333333333333333
2022-02-22,VN:FRT,0.1051724137931036,4,4.0,0.2401431217842966,0.27014611177690745,0.19000374488546495,0.15057829583355398,0.09868822614432224,0.2905836213597514,0.3892718475040736,0.3333333333333333
2022-02-22,VN:HDG,-0.004275599128540253,4,1.0,0.19397828294385333,0.25310554534706,0.21394784270343536,0.16216508681703165,0.09910367952800514,0.27167784560446784,0.370781525132473,0.3333333333333333
2022-03-04,VN:FRT,0.09999999999999987,4,4.0,0.2401431217842966,0.27014611177690745,0.19000374488546495,0.15057829583355398,0.09868822614432224,0.2905836213597514,0.3892718475040736,0.3333333333333333
2022-03-04,VN:DXG,0.027272727272727337,4,2.0,0.23681067851789805,0.26250887112698607,0.19752153901399327,0.15305525178503432,0.10069652721804773,0.28621781085593856,0.3869143380739863,0.3333333333333333
2022-03-16,VN:FRT,0.11583577712609983,4,4.0,0.2401431217842966,0.27014611177690745,0.19000374488546495,0.15057829583355398,0.09868822614432224,0.2905836213597514,0.3892718475040736,0.3333333333333333
2022-03-16,VN:VIC,0.05121638924455829,4,3.0,0.2363233246577529,0.28954142979252556,0.18511012610294206,0.14118035453216035,0.07599397918568505,0.308174110386687,0.3841680895723721,0.3333333333333333
2022-03-28,VN:DPM,-0.023004059539918797,4,0.0,0.2851444919067136,0.2646492480780761,0.19037089177305008,0.1475143763612444,0.09379128576348615,0.30367419802414325,0.3974654837876294,0.3333333333333333
2022-03-28,VN:VHC,0.06321243523316045,4,3.0,0.2618531513766394,0.260129787329727,0.19573142217789358,0.151668120970372,0.09978393017601758,0.2926867393459898,0.3924706695220074,0.3333333333333333
2022-04-07,VN:FRT,-0.046052631578947345,4,0.0,0.23789584991180673,0.2709450762114685,0.19056569323786637,0.1510236434791035,0.09602253282103737,0.29144305425052425,0.38746558707156165,0.3333333333333333
2022-04-07,VN:DGC,0.0,0,1.0,0.1595223733889526,0.27630709984212143,0.19875676485694727,0.15401240839036387,0.10093892140077976,0.26998480550978765,0.3709237269105674,0.3333333333333333
2022-04-20,VN:VCG,-0.11165048543689304,4,0.0,0.28645400380887076,0.277902086157274,0.17868108381773964,0.14043889416609354,0.09399727381775998,0.30898066204113284,0.4029779358588928,0.3333333333333333
2022-04-20,VN:VHC,-0.041353383458646586,4,0.0,0.2615714928273634,0.2602290472354137,0.19580611294796896,0.1517259902994932,0.09944042415260637,0.2927984253645178,0.3922388495171242,0.3333333333333333
2022-05-04,VN:VCG,-0.12599681020733655,4,0.0,0.21524152801160595,0.2817713702252916,0.1895267125823114,0.14239424891454724,0.09530601189452445,0.29100165638332537,0.3863076682778498,0.3333333333333333
2022-05-04,VN:CTG,-0.040723981900452455,4,0.0,0.20257016130000832,0.28729859850700495,0.18717994353711437,0.144750495098546,0.08898279336043577,0.29178816949689895,0.3807709628573347,0.3333333333333333
