date,ml_factor_classifier,VN:VNINDEX
2021-01-04 00:00:00+00:00,0.0,0.015038002663357197
2021-01-05 00:00:00+00:00,-0.00096,0.01078119003632394
2021-01-06 00:00:00+00:00,0.002314595236579311,0.00941238797404087
2021-01-07 00:00:00+00:00,0.021723851374187825,0.011616413432352646
2021-01-08 00:00:00+00:00,0.009657534078761632,0.009684476303297052
2021-01-11 00:00:00+00:00,0.015288110900329176,0.014729936883933314
2021-01-12 00:00:00+00:00,0.00792931427480921,0.006236865869405417
2021-01-13 00:00:00+00:00,-0.0076110497972041195,-0.005225282651726171
2021-01-14 00:00:00+00:00,0.021994584815266227,0.0011382319463766333
2021-01-15 00:00:00+00:00,0.007177438650135601,0.005726798046151282
2021-01-18 00:00:00+00:00,0.006004539956537865,-0.0018924803215542019
2021-01-19 00:00:00+00:00,-0.039587595716503624,-0.0511267345671762
2021-01-20 00:00:00+00:00,-0.00851510039174363,0.0032537577365163717
2021-01-21 00:00:00+00:00,0.01895484384063135,0.026024958578630075
2021-01-22 00:00:00+00:00,-0.004562370833677589,0.002207505518763808
2021-01-25 00:00:00+00:00,0.015456011566988,-0.0006256535079449677
2021-01-26 00:00:00+00:00,-0.017822751453808308,-0.02566785300801855
2021-01-27 00:00:00+00:00,-0.03736193390239436,-0.034283350350314934
2021-01-28 00:00:00+00:00,-0.042420005888721544,-0.0667444425203022
2021-01-29 00:00:00+00:00,0.009948260537457494,0.031906166376935996
2021-02-01 00:00:00+00:00,-0.023841995664146298,-0.019969525179583725
2021-02-02 00:00:00+00:00,0.01920093902633316,0.038647622910449986
2021-02-03 00:00:00+00:00,0.024009733723335754,0.033248723884968356
2021-02-04 00:00:00+00:00,0.00430863573499418,0.0008098696109926085
2021-02-05 00:00:00+00:00,0.005345604648890955,0.013235148670640795
2021-02-08 00:00:00+00:00,-0.014009819434903741,-0.03880522845657597
2021-02-09 00:00:00+00:00,0.011847019767540372,0.029311841060580823
2021-02-17 00:00:00+00:00,0.021409385611822693,0.036639071511215926
2021-02-18 00:00:00+00:00,0.004140765784644077,0.01609302808492985
2021-02-19 00:00:00+00:00,0.02903869606790507,-0.0007493315621861507
2021-02-22 00:00:00+00:00,0.01500673353029342,0.0013123135918193807
2021-02-23 00:00:00+00:00,0.009097769206689334,0.0022126906318082895
2021-02-24 00:00:00+00:00,-0.014056433680937954,-0.013272307326517518
2021-02-25 00:00:00+00:00,0.01673284721642383,0.002943176048398888
2021-02-26 00:00:00+00:00,0.00542509283820989,0.002608479273744413
2021-03-01 00:00:00+00:00,0.030080073713345774,0.015148014069680915
2021-03-02 00:00:00+00:00,0.014273073690522884,0.0003709417705723972
2021-03-03 00:00:00+00:00,-0.0033286811776265723,0.00028653053657068384
2021-03-04 00:00:00+00:00,-0.002346002383083755,-0.01552719154134552
2021-03-05 00:00:00+00:00,0.021732996837453042,0.0001454831752987218
2021-03-08 00:00:00+00:00,0.0040303228214893854,-0.0003593767380571933
2021-03-09 00:00:00+00:00,0.004152615009559016,-0.00539258904191664
2021-03-10 00:00:00+00:00,0.003118627728208784,0.006979526149556214
2021-03-11 00:00:00+00:00,0.0008668642765610223,0.009956584165185411
2021-03-12 00:00:00+00:00,-0.0029370754561882325,-0.00014385688778317807
