,value
Annual return,0.5893397824461719
Cumulative returns,10.834666464592365
Annual volatility,0.22277215212937734
Sharpe ratio,2.1931131978049
Calmar ratio,2.3967976187952473
Stability,0.9192515511265945
Max drawdown,-0.24588633509340857
Omega ratio,1.4604137777526884
Sortino ratio,3.3321274224495183
Skew,-0.2614522794757276
Kurtosis,2.379250014360152
Tail ratio,1.0685129061873038
Daily value at risk,-0.02612790482476757
Alpha,0.49382987689681146
Beta,0.7329451012235884
