,value
Annual return,0.6629629356401068
Cumulative returns,14.067471260746398
Annual volatility,0.3384024252455688
Sharpe ratio,1.6735319383294218
Calmar ratio,1.8843161044495667
Stability,0.9140536004088828
Max drawdown,-0.35183212311066403
Omega ratio,1.3377729006345813
Sortino ratio,2.5535797811050256
Skew,-0.09716662066234914
Kurtosis,1.0996825147369327
Tail ratio,1.0901379280898464
Daily value at risk,-0.04038736768442149
Alpha,0.5756656311294963
Beta,0.9382120653804131
