,value
Annual return,0.5427709579190139
Cumulative returns,9.098908232054795
Annual volatility,0.21594110359748298
Sharpe ratio,2.117626260697213
Calmar ratio,1.8722227520469081
Stability,0.919688005511353
Max drawdown,-0.28990725453240024
Omega ratio,1.4397275057595846
Sortino ratio,3.190843713982575
Skew,-0.3009419161904525
Kurtosis,2.1746906284781815
Tail ratio,1.0357290722418313
Daily value at risk,-0.0253914085068545
Alpha,0.4489475013363089
Beta,0.7267928283366287
