,value
Annual return,0.5240993597350514
Cumulative returns,8.463914979037307
Annual volatility,0.22292941918554923
Sharpe ratio,2.0035485835643736
Calmar ratio,1.8030319453846995
Stability,0.9220253201765201
Max drawdown,-0.29067669104621896
Omega ratio,1.4034269949310012
Sortino ratio,2.9628459083878163
Skew,-0.4173133828035404
Kurtosis,1.8404295377367115
Tail ratio,1.0695050125965977
Daily value at risk,-0.026314046488001508
Alpha,0.43294594781829265
Beta,0.7309127853333088
