prediction_date,execution_date,symbol,target_weight,realized_forward_return,predicted_class,realized_class,score,class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_3_4_prob
2021-01-04,2021-01-05,VN:FTS,0.25,0.026164225769294003,4,2.0,0.40355066353752217,0.22122031120627655,0.2125073937698097,0.14224263813730123,0.10679514546997629,0.3172345114166362,0.42402965688661254
2021-01-04,2021-01-05,VN:LPB,0.25,0.0908564814814814,4,4.0,0.39813066729319085,0.21979769081781697,0.21114081690576,0.15058351380004673,0.10328353479727202,0.31519444367910426,0.4184779784763763
2021-01-04,2021-01-05,VN:VIB,0.25,-0.0014782806458949471,4,1.0,0.4299340205634685,0.20410180243925602,0.2040536716882413,0.17902463807929037,0.09813418312470751,0.31468570466850476,0.41281988779321227
2021-01-14,2021-01-15,VN:EVF,0.25,-0.25233644859813087,4,0.0,0.4800389674297206,0.23049640140317973,0.18755544302861146,0.13634641163766953,0.10410900926346311,0.34149273466707614,0.44560174393053925
2021-01-14,2021-01-15,VN:LPB,0.25,-0.166751398068124,4,0.0,0.4685245007276535,0.22963842749595642,0.19078600406646729,0.14143143594264984,0.09792251884937286,0.3402216136455536,0.43814413249492645
2021-01-14,2021-01-15,VN:FTS,0.25,-0.20960698689956336,4,0.0,0.3981291457871283,0.2379885482638221,0.19365182663240899,0.1407782743929198,0.10749299159268283,0.32008835911816624,0.4275813507108491
2021-01-26,2021-01-27,VN:DXG,0.25,0.1045454545454545,4,4.0,0.37461007573291544,0.25256147604344076,0.18456048988460763,0.1455341555843628,0.09386905887918087,0.3234748196084079,0.4173438784875888
2021-01-26,2021-01-27,VN:HDC,0.25,0.1130653266331656,4,4.0,0.3643310869385464,0.2506728805701864,0.19065814004329057,0.14444589830109325,0.09316712756703983,0.32105595351838995,0.41422308108542977
2021-01-26,2021-01-27,VN:SZC,0.25,0.01645569620253151,4,1.0,0.3544174086631642,0.24605308656434033,0.19795881359248468,0.14178381965893372,0.09906522258419709,0.3151390576000441,0.4142042801842412
2021-02-05,2021-02-08,VN:DXG,0.25,0.02666666666666684,4,2.0,0.3762165904045105,0.24614037573337555,0.1980290561914444,0.14183412492275238,0.08773146569728851,0.32626497745513916,0.4139964431524277
2021-02-05,2021-02-08,VN:SJS,0.25,0.12569832402234637,4,4.0,0.32412369549274445,0.2569887638092041,0.18891187012195587,0.1480853110551834,0.09551453590393066,0.31049951910972595,0.4060140550136566
2021-02-05,2021-02-08,VN:VIB,0.25,0.23173963744301918,4,4.0,0.30536146461963654,0.2510528862476349,0.20218618214130402,0.14466486871242523,0.09831738471984863,0.30377867817878723,0.40209606289863586
2021-02-24,2021-02-25,VN:VIB,0.25,0.161850290989364,4,4.0,0.42330073249861044,0.24215240596121246,0.1894163475229118,0.13953611150729572,0.09483175654089632,0.33406337846768364,0.42889513500857995
2021-02-24,2021-02-25,VN:SJS,0.25,-0.02676399026763987,4,0.0,0.3925999687775977,0.24831137996216013,0.18883309836313653,0.14308511891025785,0.09062769061414098,0.3291427121503045,0.4197704027644455
2021-02-24,2021-02-25,VN:NKG,0.25,0.3374233128834354,4,4.0,0.3552658759842198,0.25364852329564874,0.1864564595588514,0.14616054514289714,0.09609201693671968,0.317642455065883,0.4137344720026027
