,value
Annual return,0.5287461041285071
Cumulative returns,8.618823096328542
Annual volatility,0.2697364392991363
Sharpe ratio,1.710033320574476
Calmar ratio,1.780423929599645
Stability,0.9121764941099366
Max drawdown,-0.2969776441094024
Omega ratio,1.3281223362138725
Sortino ratio,2.5011574963801495
Skew,-0.36591734768426126
Kurtosis,0.7681541231084372
Tail ratio,1.0635636658961496
Daily value at risk,-0.03215320696839831
Alpha,0.4327301162931585
Beta,0.8553950113749417
