Order Id,Column,Index,Size,Price,Fees,Side
0,VN:ANV,2022-11-15,7834647.047425843,7.4156117,92957.92049641848,Buy
1,VN:ANV,2022-11-25,7834647.047425843,9.00467135,112877.47488850814,Sell
0,VN:BSI,2021-08-17,2096907.4843723094,19.227314500000002,64508.63948708773,Buy
1,VN:BSI,2021-08-27,2096907.4843723094,20.381431,68380.76032978849,Sell
2,VN:BSI,2021-10-14,2276713.7752409144,22.874124,83324.5331317901,Buy
3,VN:BSI,2021-10-26,2276713.7752409144,23.42398275,85327.5267166889,Sell
4,VN:BSI,2024-01-19,2261531.905744707,42.3120384,153104.03974191236,Buy
5,VN:BSI,2024-01-31,2261531.905744707,43.4690082,157290.47832860527,Sell
0,VN:CII,2022-05-05,3515385.738812529,17.049889999999998,95899.10424691575,Buy
1,VN:CII,2022-05-17,3515385.738812529,15.4999,87181.00386083251,Sell
0,VN:CMG,2025-04-15,3559330.229251945,29.132,165904.65318170827,Buy
1,VN:CMG,2025-04-25,65143.723437411245,28.814,3003.2819954009083,Buy
2,VN:CMG,2025-05-12,3624473.952689356,30.814,178695.26460507172,Sell
0,VN:CTD,2022-05-17,1825206.6950560263,30.558,89239.46590003528,Buy
1,VN:CTD,2022-06-08,71383.58366753673,37.478,4280.502317907107,Sell
2,VN:CTD,2022-06-20,1753823.1113884896,32.975,92531.70735685671,Sell
3,VN:CTD,2022-11-15,3481883.034295909,16.686,92957.92049641848,Buy
4,VN:CTD,2022-11-25,233380.46164998692,20.196,7541.362885573018,Sell
5,VN:CTD,2022-11-30,3248502.572645922,23.175,120454.4753937108,Sell
6,VN:CTD,2022-12-07,3652816.8025604878,21.255,124224.99382147707,Buy
7,VN:CTD,2022-12-19,3652816.8025604878,24.632,143961.89356907192,Sell
0,VN:CTR,2022-11-15,993100.7804183303,34.8134241,55317.18182839453,Buy
1,VN:CTR,2022-11-25,993100.7804183303,41.554485,66028.46637341089,Sell
2,VN:CTR,2022-12-07,1755286.8417325015,44.2324407,124224.99382147707,Buy
3,VN:CTR,2022-12-19,1755286.8417325015,50.696471700000004,142378.95951563865,Sell
0,VN:CTS,2021-03-19,3220782.569919692,8.62470675,44445.28827370994,Buy
1,VN:CTS,2021-03-31,3220782.569919692,8.27471865,42641.71135825505,Sell
2,VN:CTS,2021-06-10,3848412.2717767665,10.5996396,65266.852980881566,Buy
3,VN:CTS,2021-06-22,3848412.2717767665,10.999626000000001,67729.75309336766,Sell
4,VN:CTS,2021-07-02,3335066.8279143665,12.9495597,69100.23518650675,Buy
5,VN:CTS,2021-07-26,3335066.8279143665,10.17465405,54293.04193225529,Sell
6,VN:CTS,2021-08-27,3028635.8366239825,14.649501899999999,70988.81030884979,Buy
7,VN:CTS,2021-09-10,3028635.8366239825,15.074487450000001,73048.21265569357,Sell
8,VN:CTS,2021-12-31,2562500.9910544883,23.174212049999998,95014.30615205098,Buy
9,VN:CTS,2022-01-13,2562500.9910544883,21.6492639,88762.01631896026,Sell
10,VN:CTS,2023-09-06,4546384.177413634,20.960009999999997,152467.61251589048,Buy
11,VN:CTS,2023-09-18,4546384.177413634,22.0778772,160599.21851673798,Sell
12,VN:CTS,2026-01-07,4158113.0656377994,24.947,165971.9146375459,Buy
13,VN:CTS,2026-01-19,27790.878856575582,26.551,1180.6009992335012,Sell
14,VN:CTS,2026-01-29,339377.4129481474,24.4,13249.294201495673,Buy
15,VN:CTS,2026-02-10,130570.47970146779,23.305,4868.712047108331,Buy
16,VN:CTS,2026-02-27,4600270.079430839,24.83,182759.52971562836,Sell
0,VN:DBC,2021-11-29,2214460.469324593,28.33857,100407.42883550053,Buy
1,VN:DBC,2021-12-09,2214460.469324593,27.233544000000002,96492.17060417913,Sell
0,VN:DCM,2021-03-09,2181410.0022463133,12.4147464,43330.64315569826,Buy
1,VN:DCM,2021-03-19,8553.375778822228,12.784232900000001,174.95735686029164,Sell
2,VN:DCM,2021-03-31,2172856.626467491,12.895078849999999,44830.65204486927,Sell
3,VN:DCM,2021-08-27,2337618.023166752,18.980007,70988.81030884979,Buy
4,VN:DCM,2021-09-10,2337618.023166752,19.25004775,71998.81370755294,Sell
5,VN:DCM,2021-09-22,2427100.2495801025,18.9028525,73406.58883284032,Buy
6,VN:DCM,2021-10-04,210953.60866609076,21.911878,7395.823578801799,Sell
7,VN:DCM,2021-10-14,2216146.6409140117,24.7665945,87818.2483328871,Sell
8,VN:DCM,2023-09-06,2931562.1234021108,28.7742153,134965.43952655792,Buy
9,VN:DCM,2023-09-18,298913.6340228049,30.2084441,14447.545286569217,Buy
10,VN:DCM,2023-11-23,3230475.7574249157,28.01228125,144788.7927812696,Sell
0,VN:DGC,2021-11-17,1005498.2188419095,63.377,101960.73698486993,Buy
1,VN:DGC,2021-11-29,7604.844009225024,61.943,753.7069639414811,Buy
2,VN:DGC,2021-12-09,103281.52962868521,68.106,11254.546971025975,Sell
3,VN:DGC,2021-12-21,909821.5332224494,62.37,90792.91044333467,Sell
4,VN:DGC,2022-06-08,606430.4403496495,108.388,105167.65210978851,Buy
5,VN:DGC,2022-06-20,606430.4403496495,105.847,102702.14851150296,Sell
6,VN:DGC,2022-09-30,1095986.0880239476,65.71,115227.59335048574,Buy
7,VN:DGC,2022-10-12,1095986.0880239476,62.662,109882.68839641057,Sell
8,VN:DGC,2022-12-07,1462351.3671938514,53.093,124224.99382147707,Buy
9,VN:DGC,2022-12-19,8977.501150401542,55.805,801.5831227170529,Sell
10,VN:DGC,2022-12-29,1453373.8660434498,51.288,119265.02214661833,Sell
0,VN:DGW,2021-02-25,1346640.023709265,18.656,40196.666051712076,Buy
1,VN:DGW,2021-03-09,1346640.023709265,22.332,48117.0640151605,Sell
2,VN:DGW,2021-05-19,1216289.2725698953,26.779,52113.61668824032,Buy
3,VN:DGW,2021-05-31,1216289.2725698953,23.913,46536.200599942254,Sell
4,VN:DGW,2021-11-17,260347.09904758792,49.662,20686.97221264243,Buy
5,VN:DGW,2021-11-29,260347.09904758792,54.036,22508.98535061674,Sell
6,VN:DGW,2022-07-12,1618684.8587664329,39.844,103191.80722030997,Buy
7,VN:DGW,2022-07-22,1618684.8587664329,44.03,114033.11093037768,Sell
8,VN:DGW,2022-12-07,787.0508754789523,29.594,37.26717377427849,Buy
9,VN:DGW,2022-12-19,2618392.972199982,30.966,129729.85084343143,Buy
10,VN:DGW,2022-12-29,181449.1084464197,27.429,7963.148152922954,Buy
11,VN:DGW,2023-01-11,2800629.1315218806,28.584,128085.0929526743,Sell
0,VN:DIG,2022-04-21,1332902.568622552,45.9187546,97928.36152686182,Buy
1,VN:DIG,2022-05-05,120656.26759976428,41.2346158,7960.343741341229,Buy
2,VN:DIG,2022-05-17,1453558.8362223164,36.763392399999994,85500.40619604535,Sell
3,VN:DIG,2022-07-22,2305868.502435195,30.8897463,113964.30886621456,Buy
4,VN:DIG,2022-08-03,2305868.502435195,34.177730499999996,126094.96359146989,Sell
5,VN:DIG,2022-11-25,5832558.446675597,11.248367,104970.81273145128,Buy
6,VN:DIG,2022-11-29,5832558.446675597,12.805833199999999,119505.23295580604,Sell
0,VN:DPM,2021-10-04,3272723.492964251,14.837774999999999,77695.89572130822,Buy
1,VN:DPM,2021-10-14,138960.8254671269,16.618308000000003,3694.8700760751344,Sell
2,VN:DPM,2021-10-26,149452.20813604118,18.4779758,4418.518856310931,Sell
3,VN:DPM,2021-10-29,2984310.459361083,19.388026,92575.8220450634,Sell
0,VN:DXG,2021-01-05,1742885.8232882835,11.475221,32000.0,Buy
1,VN:DXG,2021-01-27,1742885.8232882835,14.175272999999999,39529.41176470588,Sell
2,VN:DXG,2021-04-12,1595587.4718432198,16.8078237,42909.36467947066,Buy
3,VN:DXG,2021-05-07,1595587.4718432198,15.76155355,40238.299809865646,Sell
4,VN:DXG,2022-06-08,3642791.7706317673,17.9521768,104633.66705914587,Buy
5,VN:DXG,2022-06-20,3642791.7706317673,14.0748168,82034.6028995036,Sell
0,VN:DXS,2022-11-03,10905216.743322799,5.9160975,103226.12081941217,Buy
1,VN:DXS,2022-11-15,10905216.743322799,3.42344842,59733.51524749758,Sell
2,VN:DXS,2022-11-25,14439495.983635873,4.5435628800000005,104970.81273145128,Buy
3,VN:DXS,2022-12-06,14439495.983635873,5.79777555,133947.13082919564,Sell
4,VN:DXS,2023-08-01,9878746.971944839,8.676943,137147.71901918075,Buy
5,VN:DXS,2023-08-11,9878746.971944839,8.95302755,141511.51007888195,Sell
6,VN:DXS,2025-06-13,11957407.92684071,9.0,172186.67414650624,Buy
7,VN:DXS,2025-07-17,1600932.7564049754,10.8,27664.118030677982,Sell
8,VN:DXS,2025-07-29,10356475.170435734,11.05,183102.4810133038,Sell
9,VN:DXS,2025-08-20,8751132.573818034,12.8,179223.19511179335,Buy
10,VN:DXS,2025-10-17,8751132.573818034,12.3,172222.28905273892,Sell
11,VN:DXS,2026-03-11,16963471.360595312,6.18,167734.80481356644,Buy
12,VN:DXS,2026-03-23,16963471.360595312,5.84,158506.6763934026,Sell
0,VN:EVF,2021-10-14,4502324.651548653,11.566876500000001,83324.5331317901,Buy
1,VN:EVF,2021-10-26,4502324.651548653,13.456888999999999,96939.65292456624,Sell
2,VN:EVF,2021-12-09,4037577.57496835,15.3469015,99142.88854663701,Buy
3,VN:EVF,2021-12-21,4037577.57496835,13.9860925,90351.89350309286,Sell
4,VN:EVF,2023-08-23,8806243.284812517,10.2490315,144408.74371633114,Buy
5,VN:EVF,2023-09-06,8806243.284812517,11.426579799999999,161000.38661139898,Sell
6,VN:EVF,2023-11-23,6217356.167231737,14.791103999999999,147138.4986793056,Buy
7,VN:EVF,2023-12-05,6217356.167231737,15.669325800000001,155874.84703838942,Sell
