,value
Annual return,0.4000951997054154
Cumulative returns,5.018759942761993
Annual volatility,0.2722086609513765
Sharpe ratio,1.3735761475519224
Calmar ratio,0.9436068895236652
Stability,0.7719069833297758
Max drawdown,-0.42400622986907643
Omega ratio,1.2552810806220587
Sortino ratio,1.9792746910204189
Skew,-0.35452610279555685
Kurtosis,0.8390755760911941
Tail ratio,1.0013765528533443
Daily value at risk,-0.03281134021945648
Alpha,0.30703270309848163
Beta,0.8940044995783603
