prediction_date,execution_date,symbol,target_weight,realized_forward_return,predicted_class,realized_class,score,class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_3_4_prob
2022-03-28,2022-03-29,VN:DGC,0.16666666666666666,0.05236847849814463,0,2.0,0.2009735226848763,0.2996692426428775,0.2950422531748322,0.11104669670119949,0.15637435368540184,0.13786745379568904,0.29424180748109086
2022-03-28,2022-03-29,VN:DPM,0.16666666666666666,-0.023004059539918797,0,0.0,0.2009735226848763,0.2996692426428775,0.2950422531748322,0.11104669670119949,0.15637435368540184,0.13786745379568904,0.29424180748109086
2022-03-28,2022-03-29,VN:FRT,0.16666666666666666,0.06990291262135928,0,3.0,0.2009735226848763,0.2996692426428775,0.2950422531748322,0.11104669670119949,0.15637435368540184,0.13786745379568904,0.29424180748109086
2022-04-07,2022-04-08,VN:DGC,0.16666666666666666,0.0,0,1.0,0.2009735226848763,0.2996692426428775,0.2950422531748322,0.11104669670119949,0.15637435368540184,0.13786745379568904,0.29424180748109086
2022-04-07,2022-04-08,VN:FRT,0.16666666666666666,-0.046052631578947345,0,0.0,0.2009735226848763,0.2996692426428775,0.2950422531748322,0.11104669670119949,0.15637435368540184,0.13786745379568904,0.29424180748109086
2022-04-07,2022-04-08,VN:VHC,0.16666666666666666,-0.006681514476614803,0,1.0,0.2009735226848763,0.2996692426428775,0.2950422531748322,0.11104669670119949,0.15637435368540184,0.13786745379568904,0.29424180748109086
2022-04-20,2022-04-21,VN:DIG,0.16666666666666666,-0.23741007194244612,0,0.0,0.21029680692322858,0.30156768042372945,0.2945330208808114,0.0938475078459272,0.1806829165074881,0.12936887434204386,0.31005179084953194
2022-04-20,2022-04-21,VN:ANV,0.16666666666666666,-0.00717948717948691,0,1.0,0.20830172890199922,0.29797872678951376,0.29337781449125844,0.11042024857982807,0.1611335116540379,0.1370896984853618,0.2982232101393997
2022-04-20,2022-04-21,VN:DGC,0.16666666666666666,-0.12757965815572903,0,0.0,0.2009735226848763,0.2996692426428775,0.2950422531748322,0.11104669670119949,0.15637435368540184,0.13786745379568904,0.29424180748109086
2022-05-04,2022-05-05,VN:CII,0.16666666666666666,-0.07555555555555549,0,0.0,0.21866801450654913,0.3006347827849829,0.2936218788333937,0.09063617477700765,0.1861385027370789,0.12896866086753683,0.31510716360461577
2022-05-04,2022-05-05,VN:DGC,0.16666666666666666,-0.11027458875942442,0,0.0,0.2009735226848763,0.2996692426428775,0.2950422531748322,0.11104669670119949,0.15637435368540184,0.13786745379568904,0.29424180748109086
2022-05-04,2022-05-05,VN:FRT,0.16666666666666666,-0.3119847812301837,0,0.0,0.2009735226848763,0.2996692426428775,0.2950422531748322,0.11104669670119949,0.15637435368540184,0.13786745379568904,0.29424180748109086
2022-05-16,2022-05-17,VN:HDG,0.16666666666666666,0.3324902048306304,0,4.0,0.43590744489293465,0.2771533172898489,0.27068818018865853,0.08355692153508844,0.17159992712139974,0.1970016538650044,0.36860158098640416
2022-05-16,2022-05-17,VN:CTD,0.16666666666666666,0.2792594148117038,0,4.0,0.43502428706753465,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-05-16,2022-05-17,VN:VCI,0.16666666666666666,0.2641162846418017,0,4.0,0.43502428706753465,0.2765918394669282,0.2701397856335326,0.08541356835822439,0.17125226684847672,0.19660253969283803,0.36785480654131475
2022-05-26,2022-05-27,VN:CII,0.16666666666666666,-0.15261958997722103,0,0.0,0.21866801450654913,0.3006347827849829,0.2936218788333937,0.09063617477700765,0.1861385027370789,0.12896866086753683,0.31510716360461577
2022-05-26,2022-05-27,VN:SSI,0.16666666666666666,-0.11884025397538911,0,0.0,0.21866801450654913,0.3006347827849829,0.2936218788333937,0.09063617477700765,0.1861385027370789,0.12896866086753683,0.31510716360461577
2022-05-26,2022-05-27,VN:CTD,0.16666666666666666,0.08501987159889945,0,3.0,0.21818757897056398,0.2999742239721351,0.292976728291013,0.09263422809141195,0.18572952789874292,0.12868529174669707,0.31441481964544
2022-06-07,2022-06-08,VN:CTD,0.16666666666666666,-0.06498923206935092,0,0.0,0.21818757897056398,0.2999742239721351,0.292976728291013,0.09263422809141195,0.18572952789874292,0.12868529174669707,0.31441481964544
2022-06-07,2022-06-08,VN:DXG,0.16666666666666666,-0.06697459584295606,0,0.0,0.21818757897056398,0.2999742239721351,0.292976728291013,0.09263422809141195,0.18572952789874292,0.12868529174669707,0.31441481964544
2022-06-07,2022-06-08,VN:NKG,0.16666666666666666,-0.21728971962616828,0,0.0,0.21818757897056398,0.2999742239721351,0.292976728291013,0.09263422809141195,0.18572952789874292,0.12868529174669707,0.31441481964544
2022-06-17,2022-06-20,VN:MSB,0.16666666666666666,0.07788161993769482,0,3.0,0.4110862358578575,0.2931904174894808,0.2663650194826348,0.09053934298053873,0.1415043313689207,0.20840088867842488,0.3499052200473456
