,value
Annual return,-0.017531329548774455
Cumulative returns,-0.09001733073756324
Annual volatility,0.14720854945998035
Sharpe ratio,-0.04619475363335199
Calmar ratio,-0.04078986383059677
Stability,0.04716074379441375
Max drawdown,-0.42979622637583015
Omega ratio,0.9900933811177121
Sortino ratio,-0.06190232022935759
Skew,-0.8076991328700371
Kurtosis,6.944989940323515
Tail ratio,1.1379342255183733
Daily value at risk,-0.01857351910904342
Alpha,-0.05168046318057029
Beta,0.39014847836601957
