execution_date,symbol,target_weight
2022-05-17,VN:CTD,0.2
2022-05-17,VN:HDG,0.2
2022-05-17,VN:OCB,0.2
2022-05-17,VN:VCI,0.2
2022-10-12,VN:CTD,0.0
2022-10-12,VN:HDG,0.0
2022-10-12,VN:NLG,0.2
2022-10-12,VN:OCB,0.0
2022-10-12,VN:VCI,0.0
2022-11-03,VN:HPG,0.2
2022-11-03,VN:KBC,0.2
2022-11-03,VN:KDH,0.2
2022-11-03,VN:NLG,0.0
2022-11-03,VN:VTP,0.2
2022-11-15,VN:ANV,0.2
2022-11-15,VN:CTD,0.2
2022-11-15,VN:CTR,0.2
2022-11-15,VN:DIG,0.2
2022-11-15,VN:HPG,0.0
2022-11-15,VN:KDH,0.0
2022-11-15,VN:VTP,0.0
2022-11-25,VN:ANV,0.0
2022-11-25,VN:CTR,0.0
2022-11-25,VN:KBC,0.0
2022-11-25,VN:PDR,0.2
2022-12-07,VN:CTD,0.0
2022-12-07,VN:DIG,0.0
