prediction_date,execution_date,symbol,target_weight,realized_forward_return,predicted_class,realized_class,score,score_prob,class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_3_4_prob
2021-04-22,2021-04-23,VN:LPB,0.25,0.1808151609553479,4,4.0,0.361408262817377,0.14926207594939755,0.24834468405668397,0.19230068790240537,0.1463533458183703,0.09430276391723534,0.318698518305305,0.41300128222254034
2021-04-22,2021-04-23,VN:SHB,0.25,-0.05881813176729678,4,0.0,0.310836523771286,0.12488908251760522,0.2561436891555786,0.19273795187473297,0.14933454990386963,0.09474478662014008,0.3070390224456787,0.4017838090658188
2021-04-22,2021-04-23,VN:NKG,0.25,0.27091633466135456,4,4.0,0.28996995955616117,0.11595946681767486,0.2649347563068496,0.18745481036468775,0.1477087780150407,0.09620534170285885,0.3036963136105631,0.3999016553134219
2021-05-06,2021-05-07,VN:LPB,0.25,0.12507333098674178,4,4.0,0.3200932493798938,0.12914414522625214,0.2556081097155205,0.1849424527217265,0.15599155309802626,0.09706086593075941,0.3063970185339673,0.4034578844647267
2021-05-06,2021-05-07,VN:NKG,0.25,0.08896797153024916,4,4.0,0.29533595371741095,0.11859662770234887,0.2660368065086245,0.18407483261767899,0.14832320698854917,0.09660553115155152,0.3049596227335958,0.4015651538851473
2021-05-06,2021-05-07,VN:HSG,0.25,0.08884607150503099,4,4.0,0.28996995955616117,0.11595946681767486,0.2649347563068496,0.18745481036468775,0.1477087780150407,0.09620534170285885,0.3036963136105631,0.3999016553134219
2021-05-18,2021-05-19,VN:FTS,0.25,0.4811798099469333,4,4.0,0.3739721821697639,0.15610953842680386,0.25079151801175237,0.18555806438954126,0.14621418605585257,0.0955977060228757,0.32183852551997805,0.41743623154285375
2021-05-18,2021-05-19,VN:SHB,0.25,0.10583596214511037,4,4.0,0.3164435828791981,0.12768575226583065,0.2572393340695103,0.18928491505131378,0.149973328412374,0.09515005066543666,0.30835237180136527,0.4035024224668019
2021-05-18,2021-05-19,VN:STB,0.25,0.1996336996336996,4,4.0,0.31256846059215754,0.12605485716384343,0.2554999627992505,0.19225357759376732,0.1489592663788686,0.09701980794995738,0.30626738527815617,0.40328719322811357
2021-05-28,2021-05-31,VN:FTS,0.25,0.32173405909797825,4,4.0,0.3223397782270627,0.1309632456956981,0.2574020008936375,0.1862404034566849,0.1500681627536702,0.09774205760849969,0.30854737528750764,0.40628943289600733
2021-05-28,2021-05-31,VN:SHB,0.25,-0.07291507268553932,4,0.0,0.3164435828791981,0.12768575226583065,0.2572393340695103,0.18928491505131378,0.149973328412374,0.09515005066543666,0.30835237180136527,0.4035024224668019
2021-05-28,2021-05-31,VN:LPB,0.25,0.03573296147812455,4,2.0,0.29533595371741095,0.11859662770234887,0.2660368065086245,0.18407483261767899,0.14832320698854917,0.09660553115155152,0.3049596227335958,0.4015651538851473
2021-06-09,2021-06-10,VN:FTS,0.25,0.3007185310032823,4,4.0,0.3181688243696444,0.12886088792474154,0.2565900904956433,0.18880718383767653,0.1495948240281694,0.0974337578584624,0.3075741437800484,0.40500790163851075
2021-06-09,2021-06-10,VN:SHB,0.25,-0.13420936069688472,4,0.0,0.310836523771286,0.12488908251760522,0.2561436891555786,0.19273795187473297,0.14933454990386963,0.09474478662014008,0.3070390224456787,0.4017838090658188
2021-06-09,2021-06-10,VN:LPB,0.25,-0.055989379978135134,4,0.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-06-21,2021-06-22,VN:FTS,0.25,0.03734524051146737,4,2.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-06-21,2021-06-22,VN:HSG,0.25,-0.07820554123711343,4,0.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-06-21,2021-06-22,VN:VCI,0.25,0.05079605761940864,4,3.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-07-01,2021-07-02,VN:FTS,0.25,-0.20431423052157116,4,0.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-07-01,2021-07-02,VN:HCM,0.25,-0.1759320147706004,4,0.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-07-01,2021-07-02,VN:SSI,0.25,-0.14258722761053033,4,0.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-07-13,2021-07-14,VN:CII,0.25,0.0,4,1.0,0.27410630881786346,0.10928168797496896,0.2838484048843384,0.17687654495239258,0.14059145748615265,0.08868555724620819,0.3099980354309082,0.3986835926771164
2021-07-13,2021-07-14,VN:SJS,0.25,0.04166666666666674,4,2.0,0.23990054994895638,0.09300788007581605,0.2635956684977139,0.19503170106536372,0.15367914621771017,0.10047843232394432,0.28721505189526786,0.3876934842192122
2021-07-13,2021-07-14,VN:SSI,0.25,0.04245898583146901,4,2.0,0.23612253719750848,0.09130091718937897,0.26261616144502403,0.1976082205415997,0.15310809244376558,0.1005197480398379,0.2861477775297728,0.3866675255696107
2021-07-23,2021-07-26,VN:HDC,0.25,0.10499139414802072,4,4.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-07-23,2021-07-26,VN:VIC,0.25,0.08654823982517246,4,4.0,0.2512810211915006,0.09764994486935677,0.2796249154126253,0.19087946841596368,0.14088709967331067,0.08220761453079316,0.30640090196730724,0.3886085164981004
2021-07-23,2021-07-26,VN:HDG,0.25,0.11006507592190884,4,4.0,0.23990054994895638,0.09300788007581605,0.2635956684977139,0.19503170106536372,0.15367914621771017,0.10047843232394432,0.28721505189526786,0.3876934842192122
2021-08-04,2021-08-05,VN:HDC,0.25,0.05263157894736836,4,3.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-08-04,2021-08-05,VN:VND,0.25,0.06425702811244971,4,3.0,0.28794020944878307,0.1146537953379075,0.26569214265277874,0.18799069383747358,0.14813104161522506,0.09362158854587682,0.30456453334864575,0.39818612189452257
2021-08-04,2021-08-05,VN:NKG,0.25,0.09254143646408841,4,4.0,0.2582644036670863,0.10068980783974994,0.25832113238690596,0.2032155215261054,0.14859232085060595,0.09574544287107226,0.29412558236531045,0.38987102523638273
2021-08-16,2021-08-17,VN:FRT,0.25,0.0071428571428571175,4,1.0,0.31282459153587955,0.12622769427155237,0.2554047760830397,0.19218196404386975,0.1489037606620139,0.09735619494370062,0.306153304267376,0.40350949921107665
2021-08-16,2021-08-17,VN:FTS,0.25,0.0722519654656828,4,3.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-08-16,2021-08-17,VN:HDC,0.25,-0.004524886877827927,4,1.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-08-26,2021-08-27,VN:FTS,0.25,0.12614732878324308,4,4.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-08-26,2021-08-27,VN:HDC,0.25,0.015748031496062964,4,1.0,0.2858746647834778,0.11395881205980096,0.26409366726875305,0.190034419298172,0.1472398340702057,0.09589990973472595,0.3027321696281433,0.39863207936286926
2021-08-26,2021-08-27,VN:NKG,0.25,0.21468144044321313,4,4.0,0.28409367579640493,0.11309199612326623,0.2637278555509979,0.19115629156632535,0.1470359033511238,0.09576708506496631,0.3023128644665866,0.3980799495315529
2021-09-09,2021-09-10,VN:FTS,0.25,-0.04586334959058569,4,0.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-09-09,2021-09-10,VN:NKG,0.25,0.008403361344537785,4,1.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-09-09,2021-09-10,VN:DGW,0.25,0.17031956270366866,4,4.0,0.2858746647834778,0.11395881205980096,0.26409366726875305,0.190034419298172,0.1472398340702057,0.09589990973472595,0.3027321696281433,0.39863207936286926
2021-09-21,2021-09-22,VN:HDC,0.25,0.2071330589849112,4,4.0,0.29533595371741095,0.11859662770234887,0.2660368065086245,0.18407483261767899,0.14832320698854917,0.09660553115155152,0.3049596227335958,0.4015651538851473
2021-09-21,2021-09-22,VN:NKG,0.25,0.060439560439560225,4,3.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-09-21,2021-09-22,VN:EVF,0.25,0.07633587786259555,4,4.0,0.2828578788680855,0.11192470298461514,0.2556676623746975,0.19797108019823761,0.1506688926518461,0.09745640525496913,0.29823595952024967,0.3956923647752188
2021-10-01,2021-10-04,VN:DCM,0.25,0.15248226950354615,4,4.0,0.31705307488064355,0.12834599237046893,0.2562274298634018,0.18958002046376438,0.14938337878311606,0.0976697787989709,0.30713939209074687,0.4048091708897178
2021-10-01,2021-10-04,VN:HDC,0.25,0.24966974900924677,4,4.0,0.2912975261070388,0.11661024831496375,0.2652074039308562,0.18661860704529418,0.1478607770533686,0.09630434744869885,0.30400886452178216,0.40031321197048103
2021-10-01,2021-10-04,VN:NKG,0.25,0.1875,4,4.0,0.2858746647834778,0.11395881205980096,0.26409366726875305,0.190034419298172,0.1472398340702057,0.09589990973472595,0.3027321696281433,0.39863207936286926
2021-10-13,2021-10-14,VN:EVF,0.25,0.19354838709677424,4,4.0,0.322594111004384,0.13113845841514887,0.25730538751640003,0.18617050627128043,0.1500118546189644,0.09808068123580041,0.3084315703575547,0.40651225159335513
2021-10-13,2021-10-14,VN:DPM,0.25,0.2189054726368158,4,4.0,0.31705307488064355,0.12834599237046893,0.2562274298634018,0.18958002046376438,0.14938337878311606,0.0976697787989709,0.30713939209074687,0.4048091708897178
2021-10-13,2021-10-14,VN:DCM,0.25,0.07246376811594213,4,3.0,0.31282459153587955,0.12622769427155237,0.2554047760830397,0.19218196404386975,0.1489037606620139,0.09735619494370062,0.306153304267376,0.40350949921107665
2021-10-25,2021-10-26,VN:EVF,0.25,0.034482758620689724,4,2.0,0.3184238276003015,0.1290350411017085,0.25649410295118313,0.18873655655431332,0.14953885861084715,0.09777142779699394,0.3074590540866624,0.40523048188365635
2021-10-25,2021-10-26,VN:DPM,0.25,0.19866814650388442,4,4.0,0.2858746647834778,0.11395881205980096,0.26409366726875305,0.190034419298172,0.1472398340702057,0.09589990973472595,0.3027321696281433,0.39863207936286926
2021-10-25,2021-10-26,VN:HDC,0.25,0.12577319587628888,4,4.0,0.23886306939815088,0.09284717473903754,0.2703412215462509,0.19023113236175676,0.1507230423498607,0.09816858318699276,0.2905360205551389,0.38870460374213167
2021-11-04,2021-11-05,VN:VND,0.25,0.1815336463223789,4,4.0,0.34726098242078635,0.14235285291941446,0.2542572433169444,0.19112225731263716,0.1446900432418306,0.09144682100922559,0.31848363511936223,0.4099304561285878
2021-11-04,2021-11-05,VN:EVF,0.25,0.061797752808989026,4,3.0,0.3184238276003015,0.1290350411017085,0.25649410295118313,0.18873655655431332,0.14953885861084715,0.09777142779699394,0.3074590540866624,0.40523048188365635
2021-11-04,2021-11-05,VN:GEX,0.25,0.5355822287957221,4,4.0,0.31485344000379084,0.1265713140406858,0.25444981076643153,0.18826478439174915,0.15528467066161825,0.0969921783061001,0.305008555874101,0.4020007341802011
2021-11-16,2021-11-17,VN:DGW,0.25,0.019919440492174534,4,2.0,0.3592425286769867,0.148968659082092,0.2554594576358795,0.18449202179908752,0.14537417888641357,0.09468477964401245,0.31998956203460693,0.4146743416786194
2021-11-16,2021-11-17,VN:HAG,0.25,0.06280193236715004,4,3.0,0.322594111004384,0.13113845841514887,0.25730538751640003,0.18617050627128043,0.1500118546189644,0.09808068123580041,0.3084315703575547,0.40651225159335513
2021-11-16,2021-11-17,VN:EVF,0.25,0.016393442622950838,4,1.0,0.3184238276003015,0.1290350411017085,0.25649410295118313,0.18873655655431332,0.14953885861084715,0.09777142779699394,0.3074590540866624,0.40523048188365635
2021-11-26,2021-11-29,VN:EVF,0.25,0.0888888888888888,4,4.0,0.31732935659078826,0.12853422490026717,0.25612378883730735,0.18950334756086312,0.14932296125063185,0.09803471261366345,0.3070151897375342,0.40504990235119764
2021-11-26,2021-11-29,VN:DGW,0.25,-0.0802931991996858,4,0.0,0.2858746647834778,0.11395881205980096,0.26409366726875305,0.190034419298172,0.1472398340702057,0.09589990973472595,0.3027321696281433,0.39863207936286926
2021-11-26,2021-11-29,VN:CTS,0.25,-0.1329787234042552,4,0.0,0.2892694271301435,0.11530194668893573,0.26596635778223243,0.18715265532696734,0.14828391483637626,0.09371820907084799,0.3048788629835759,0.3985970720544239
2021-12-08,2021-12-09,VN:EVF,0.25,-0.09661835748792269,4,0.0,0.322594111004384,0.13113845841514887,0.25730538751640003,0.18617050627128043,0.1500118546189644,0.09808068123580041,0.3084315703575547,0.40651225159335513
2021-12-08,2021-12-09,VN:HAG,0.25,0.4387031408308004,4,4.0,0.3184238276003015,0.1290350411017085,0.25649410295118313,0.18873655655431332,0.14953885861084715,0.09777142779699394,0.3074590540866624,0.40523048188365635
2021-12-08,2021-12-09,VN:SJS,0.25,-0.039215686274509776,4,0.0,0.31098563092276893,0.12530988208599936,0.2550470397969389,0.19331348424260028,0.14869519292662778,0.09721982717112608,0.30572445586270697,0.40294428303383306
2021-12-20,2021-12-21,VN:HAG,0.25,0.11372549019607847,4,4.0,0.3184238276003015,0.1290350411017085,0.25649410295118313,0.18873655655431332,0.14953885861084715,0.09777142779699394,0.3074590540866624,0.40523048188365635
2021-12-20,2021-12-21,VN:POW,0.25,0.054823544991061235,4,3.0,0.3106611627839073,0.12448782875358762,0.2536385262892199,0.19085291807156363,0.15478956122735288,0.09668292490084004,0.3040360695110236,0.40071899441186365
2021-12-20,2021-12-21,VN:VND,0.25,-0.04694835680751164,4,0.0,0.28383966746806855,0.11266118148153263,0.26484623748694536,0.19057595871818034,0.14765942206725047,0.0933235220113659,0.3035948597162579,0.3969183817276238
2021-12-30,2021-12-31,VN:FRT,0.25,-0.2535885167464116,4,0.0,0.23886306939815088,0.09284717473903754,0.2703412215462509,0.19023113236175676,0.1507230423498607,0.09816858318699276,0.2905360205551389,0.38870460374213167
2021-12-30,2021-12-31,VN:DIG,0.25,-0.12812500000000004,4,0.0,0.23664254655368772,0.09156203424908152,0.27112988445549857,0.19078609915930328,0.15116274807342137,0.09553769515567109,0.2913835731561057,0.38692126831177676
2021-12-30,2021-12-31,VN:HAG,0.25,0.04561403508771922,4,2.0,0.23664254655368772,0.09156203424908152,0.27112988445549857,0.19078609915930328,0.15116274807342137,0.09553769515567109,0.2913835731561057,0.38692126831177676
2022-01-12,2022-01-13,VN:EVF,0.25,-0.17847769028871385,4,0.0,0.30681992034345745,0.12333050299359356,0.25445273897726445,0.19216397691017356,0.15141947793095525,0.09900102166833016,0.3029627845132766,0.40196380618160676
2022-01-12,2022-01-13,VN:SJS,0.25,-0.029761904761904767,4,0.0,0.23990054994895638,0.09300788007581605,0.2635956684977139,0.19503170106536372,0.15367914621771017,0.10047843232394432,0.28721505189526786,0.3876934842192122
2022-01-12,2022-01-13,VN:DIG,0.25,-0.3399103139013452,4,0.0,0.23664254655368772,0.09156203424908152,0.27112988445549857,0.19078609915930328,0.15116274807342137,0.09553769515567109,0.2913835731561057,0.38692126831177676
2022-01-24,2022-01-25,VN:HPG,0.25,0.13021629888573294,4,4.0,0.19482997350141368,0.07412961613296533,0.2898643060008333,0.18729988019615232,0.14235218081403048,0.08979621663385952,0.29068741635512435,0.38048363298898386
2022-01-24,2022-01-25,VN:HSG,0.25,0.21298495645289006,0,4.0,0.14893146905507226,0.055389712164757944,0.28665154318059854,0.20085106191482954,0.1405833023612707,0.09632833014940231,0.27558576239389887,0.3719140925433012
2022-01-24,2022-01-25,VN:SZC,0.25,0.06666666666666687,4,3.0,0.17541694902504906,0.06515211141424801,0.26446772015791714,0.20826451790726958,0.15585489803336408,0.10081084222809736,0.27060202167335184,0.37141286390144923
2022-02-10,2022-02-11,VN:SZC,0.25,0.03333333333333344,4,2.0,0.23580566835982603,0.09111839597551698,0.26272510699256935,0.19769019789426928,0.15317160924757692,0.10014658867875967,0.2862664971868248,0.3864130858655844
2022-02-10,2022-02-11,VN:FRT,0.25,0.2608247422680412,4,4.0,0.20897729349999838,0.07974446986137138,0.2715760327798707,0.19541852647118504,0.15141149565666565,0.0986169748729555,0.2829769702193231,0.3815939450922786
2022-02-10,2022-02-11,VN:NKG,0.25,0.154248366013072,0,4.0,0.1479506917603211,0.054662587323766436,0.28476383857780935,0.19952837825524244,0.1462428846025037,0.09569397426107565,0.27377092430336886,0.36946489856444453
2022-02-22,2022-02-23,VN:FRT,0.25,0.1051724137931036,4,4.0,0.23886306939815088,0.09284717473903754,0.2703412215462509,0.19023113236175676,0.1507230423498607,0.09816858318699276,0.2905360205551389,0.38870460374213167
2022-02-22,2022-02-23,VN:DXG,0.25,0.03350515463917514,4,2.0,0.19072322581994433,0.07186143531889927,0.26829220845206797,0.19850663101275895,0.15641728950972522,0.1022686696697522,0.2745152013556957,0.37678387102544786
2022-02-22,2022-02-23,VN:SZC,0.25,-0.05641025641025643,4,0.0,0.18672087788581848,0.070116938238173,0.2673904001712799,0.2012006640434265,0.1558915376663208,0.10192492604255676,0.273592472076416,0.3755173981189728
2022-03-04,2022-03-07,VN:FRT,0.25,0.09999999999999987,4,4.0,0.23886306939815088,0.09284717473903754,0.2703412215462509,0.19023113236175676,0.1507230423498607,0.09816858318699276,0.2905360205551389,0.38870460374213167
2022-03-04,2022-03-07,VN:DXG,0.25,0.027272727272727337,4,2.0,0.23580566835982603,0.09111839597551698,0.26272510699256935,0.19769019789426928,0.15317160924757692,0.10014658867875967,0.2862664971868248,0.3864130858655844
2022-03-04,2022-03-07,VN:SZC,0.25,-0.08138101109741058,4,0.0,0.23580566835982603,0.09111839597551698,0.26272510699256935,0.19769019789426928,0.15317160924757692,0.10014658867875967,0.2862664971868248,0.3864130858655844
2022-03-16,2022-03-17,VN:FRT,0.25,0.11583577712609983,4,4.0,0.23886306939815088,0.09284717473903754,0.2703412215462509,0.19023113236175676,0.1507230423498607,0.09816858318699276,0.2905360205551389,0.38870460374213167
2022-03-16,2022-03-17,VN:VIC,0.25,0.05121638924455829,4,3.0,0.23430544137954712,0.09006546384300051,0.28940898180007935,0.18507897853851318,0.14111864566802979,0.07748889923095703,0.30690449476242065,0.3843933939933777
2022-03-16,2022-03-17,VN:DCM,0.25,0.006849315068492956,4,1.0,0.2241695167434925,0.08569156504167694,0.259902985840313,0.20466986451052027,0.15316480512294772,0.09907084032200902,0.2831915042042099,0.38226234452621893
2022-03-28,2022-03-29,VN:DPM,0.25,-0.023004059539918797,4,0.0,0.28383966746806855,0.11266118148153263,0.26484623748694536,0.19057595871818034,0.14765942206725047,0.0933235220113659,0.3035948597162579,0.3969183817276238
2022-03-28,2022-03-29,VN:VHC,0.25,0.06321243523316045,4,3.0,0.260432705283165,0.10205829627004204,0.2603844106197357,0.1959289312362671,0.15180693566799164,0.09925435483455658,0.292625367641449,0.39187972247600555
2022-03-28,2022-03-29,VN:DGC,0.25,0.05236847849814463,4,3.0,0.23356013223021937,0.09039729175976109,0.269184046927451,0.1936973141052429,0.1500778760743616,0.09774837424423455,0.28929238864870993,0.3870407628929445
2022-04-07,2022-04-08,VN:FRT,0.25,-0.046052631578947345,4,0.0,0.23664254655368772,0.09156203424908152,0.27112988445549857,0.19078609915930328,0.15116274807342137,0.09553769515567109,0.2913835731561057,0.38692126831177676
2022-04-07,2022-04-08,VN:DGC,0.25,0.0,0,1.0,0.15875427815122278,0.05881307076891861,0.27646290638008175,0.1989349827408422,0.15413605822318663,0.10039154215771984,0.27007451049816955,0.3704660526558894
2022-04-07,2022-04-08,VN:CII,0.25,-0.2698412698412699,0,0.0,0.14870061836168635,0.054675698191121676,0.28535673234877534,0.20165595562499727,0.14529752839578336,0.09099965610354882,0.27669012752689515,0.36768978363044397
2022-04-20,2022-04-21,VN:VCG,0.25,-0.11165048543689304,4,0.0,0.28546922759620036,0.11499504624509155,0.27791918152329864,0.1787897550699042,0.14046289445349258,0.09419358057360591,0.30863458837969865,0.40282816895330453
2022-04-20,2022-04-21,VN:VHC,0.25,-0.041353383458646586,4,0.0,0.2601516191672655,0.10188802930708056,0.2604833562708151,0.1960033788979305,0.1518646191944526,0.09891211315178955,0.2927365324850122,0.39164864563680174
