execution_date,symbol,target_weight
2021-01-05,VN:FTS,0.3333333333333333
2021-01-15,VN:FTS,0.0
2021-01-15,VN:LPB,0.3333333333333333
2021-01-27,VN:HDC,0.3333333333333333
2021-01-27,VN:LPB,0.0
2021-02-08,VN:HDC,0.0
2021-02-08,VN:VIB,0.3333333333333333
2021-03-09,VN:DCM,0.3333333333333333
2021-03-09,VN:VIB,0.0
2021-03-19,VN:DCM,0.0
2021-03-19,VN:LPB,0.3333333333333333
2021-04-23,VN:LPB,0.0
2021-04-23,VN:VTP,0.3333333333333333
2021-05-07,VN:VND,0.3333333333333333
2021-05-07,VN:VTP,0.0
2021-05-19,VN:FTS,0.3333333333333333
2021-05-19,VN:VND,0.0
2021-05-31,VN:FTS,0.0
2021-05-31,VN:SSI,0.3333333333333333
2021-06-10,VN:NKG,0.3333333333333333
2021-06-10,VN:SSI,0.0
2021-06-22,VN:LPB,0.3333333333333333
2021-06-22,VN:NKG,0.0
2021-07-14,VN:LPB,0.0
2021-07-14,VN:VCI,0.3333333333333333
2021-07-26,VN:HDC,0.3333333333333333
2021-07-26,VN:VCI,0.0
2021-08-17,VN:HDC,0.0
2021-08-17,VN:NKG,0.3333333333333333
2021-09-10,VN:HDC,0.3333333333333333
2021-09-10,VN:NKG,0.0
2021-10-14,VN:EVF,0.3333333333333333
2021-10-14,VN:HDC,0.0
2021-11-05,VN:EVF,0.0
2021-11-05,VN:VND,0.3333333333333333
2021-11-17,VN:DGW,0.3333333333333333
2021-11-17,VN:VND,0.0
2021-11-29,VN:DGW,0.0
2021-11-29,VN:EVF,0.3333333333333333
2021-12-21,VN:EVF,0.0
2021-12-21,VN:POW,0.3333333333333333
2021-12-31,VN:POW,0.0
2021-12-31,VN:VND,0.3333333333333333
2022-01-13,VN:SJS,0.3333333333333333
2022-01-13,VN:VND,0.0
2022-01-25,VN:SJS,0.0
2022-01-25,VN:SZC,0.3333333333333333
2022-02-11,VN:FRT,0.3333333333333333
2022-02-11,VN:SZC,0.0
2022-03-07,VN:DXG,0.3333333333333333
2022-03-07,VN:FRT,0.0
2022-03-17,VN:DXG,0.0
2022-03-17,VN:FRT,0.3333333333333333
2022-03-29,VN:DPM,0.3333333333333333
2022-03-29,VN:FRT,0.0
2022-04-08,VN:DPM,0.0
2022-04-08,VN:FRT,0.3333333333333333
2022-04-21,VN:DGC,0.3333333333333333
2022-04-21,VN:FRT,0.0
2022-05-05,VN:DGC,0.0
2022-05-05,VN:FRT,0.3333333333333333
2022-05-17,VN:FRT,0.0
2022-05-17,VN:PLX,0.3333333333333333
2022-05-27,VN:PLX,0.0
2022-05-27,VN:TCB,0.3333333333333333
2022-06-08,VN:HSG,0.3333333333333333
2022-06-08,VN:TCB,0.0
2022-06-20,VN:HCM,0.3333333333333333
2022-06-20,VN:HSG,0.0
2022-06-30,VN:HCM,0.0
2022-06-30,VN:HSG,0.3333333333333333
2022-07-12,VN:HSG,0.0
2022-07-12,VN:VCG,0.3333333333333333
2022-07-22,VN:OCB,0.3333333333333333
2022-07-22,VN:VCG,0.0
2022-08-03,VN:HSG,0.3333333333333333
2022-08-03,VN:OCB,0.0
2022-08-15,VN:HSG,0.0
2022-08-15,VN:VGC,0.3333333333333333
2022-09-08,VN:VGC,0.0
2022-09-08,VN:VSC,0.3333333333333333
2022-09-20,VN:BCM,0.3333333333333333
2022-09-20,VN:VSC,0.0
2022-09-30,VN:BCM,0.0
2022-09-30,VN:DGC,0.3333333333333333
2022-10-12,VN:DGC,0.0
2022-10-12,VN:HT1,0.3333333333333333
2022-10-24,VN:GVR,0.3333333333333333
2022-10-24,VN:HT1,0.0
2022-11-03,VN:GVR,0.0
2022-11-03,VN:KBC,0.3333333333333333
2022-11-15,VN:KBC,0.0
2022-11-15,VN:PDR,0.3333333333333333
2022-12-07,VN:DXS,0.3333333333333333
2022-12-07,VN:PDR,0.0
2023-01-30,VN:DXS,0.0
2023-01-30,VN:PDR,0.3333333333333333
2023-03-15,VN:PDR,0.0
2023-03-15,VN:VIC,0.3333333333333333
2023-03-27,VN:DGW,0.3333333333333333
2023-03-27,VN:VIC,0.0
2023-04-06,VN:BSI,0.3333333333333333
2023-04-06,VN:DGW,0.0
2023-04-18,VN:BSI,0.0
2023-04-18,VN:DGW,0.3333333333333333
