,value
Annual return,0.5378373070602025
Cumulative returns,8.927855018420395
Annual volatility,0.24865161232865926
Sharpe ratio,1.8566292004361276
Calmar ratio,2.1551325523134794
Stability,0.894864041120936
Max drawdown,-0.2495611262902822
Omega ratio,1.3696178303892899
Sortino ratio,2.809653939113097
Skew,-0.19219695139861012
Kurtosis,0.9104654222783779
Tail ratio,1.131511520972531
Daily value at risk,-0.029495198839752306
Alpha,0.4607500633194175
Beta,0.6951359118278696
