,value
Annual return,0.2950976123696578
Cumulative returns,2.9714278878204556
Annual volatility,0.23083280116288374
Sharpe ratio,1.2365426642396353
Calmar ratio,1.1598814629693488
Stability,0.8189985910341461
Max drawdown,-0.2544204919131948
Omega ratio,1.2426164076742767
Sortino ratio,1.7678925910060073
Skew,-0.43304693872347955
Kurtosis,1.8482092127271672
Tail ratio,1.0381681844277046
Daily value at risk,-0.027949522336575747
Alpha,0.23507087127492476
Beta,0.625967528602916
