execution_date,symbol,target_weight
2021-01-05,VN:PTB,0.25
2021-01-05,VN:PVD,0.25
2021-01-05,VN:VHC,0.25
2021-01-15,VN:ANV,0.25
2021-01-15,VN:GEX,0.25
2021-01-15,VN:PTB,0.0
2021-01-15,VN:PVD,0.0
2021-01-15,VN:SJS,0.25
2021-01-15,VN:VHC,0.0
2021-01-20,VN:ANV,0.0
2021-01-20,VN:GEX,0.0
2021-01-27,VN:ANV,0.0
2021-01-27,VN:FTS,0.25
2021-01-27,VN:GEX,0.0
2021-01-27,VN:HCM,0.25
2021-01-27,VN:SBT,0.25
2021-01-27,VN:SJS,0.0
2021-01-29,VN:FTS,0.0
2021-01-29,VN:HCM,0.0
2021-01-29,VN:SBT,0.0
2021-02-08,VN:CTS,0.25
2021-02-08,VN:FTS,0.0
2021-02-08,VN:HCM,0.0
2021-02-08,VN:SBT,0.0
2021-02-08,VN:STB,0.25
2021-02-08,VN:VND,0.25
2021-02-25,VN:BSI,0.25
2021-02-25,VN:CTS,0.0
2021-02-25,VN:HDB,0.25
2021-02-25,VN:SBT,0.25
2021-02-25,VN:STB,0.0
2021-02-25,VN:VND,0.0
2021-03-09,VN:BSI,0.0
2021-03-09,VN:CTG,0.25
2021-03-09,VN:HCM,0.25
2021-03-09,VN:SBT,0.0
2021-03-19,VN:CTG,0.0
2021-03-19,VN:FTS,0.25
2021-03-19,VN:HCM,0.0
2021-03-19,VN:HDB,0.0
2021-03-19,VN:SZC,0.25
2021-03-19,VN:VTP,0.25
2021-03-25,VN:SZC,0.0
2021-03-26,VN:FTS,0.0
2021-03-29,VN:VTP,0.0
2021-03-31,VN:CTS,0.25
2021-03-31,VN:FTS,0.0
2021-03-31,VN:PVD,0.25
2021-03-31,VN:PVT,0.25
2021-03-31,VN:SZC,0.0
2021-03-31,VN:VTP,0.0
2021-04-12,VN:BSI,0.25
2021-04-12,VN:CTS,0.0
2021-04-12,VN:PVT,0.0
2021-04-12,VN:TCH,0.25
2021-04-14,VN:TCH,0.0
2021-04-16,VN:BSI,0.0
2021-04-23,VN:BCM,0.25
2021-04-23,VN:BSI,0.0
2021-04-23,VN:DXG,0.25
2021-04-23,VN:EVF,0.25
2021-04-23,VN:PVD,0.0
2021-04-23,VN:TCH,0.0
2021-04-27,VN:DXG,0.0
2021-05-05,VN:EVF,0.0
2021-05-07,VN:DXG,0.0
2021-05-07,VN:EVF,0.0
2021-05-07,VN:FTS,0.25
2021-05-07,VN:VCI,0.25
2021-05-19,VN:FTS,0.0
2021-05-19,VN:HCM,0.25
2021-05-19,VN:SSI,0.25
2021-05-19,VN:VCI,0.0
2021-05-24,VN:BCM,0.0
2021-05-31,VN:CTS,0.25
2021-05-31,VN:HCM,0.0
2021-05-31,VN:HDG,0.25
2021-05-31,VN:SSI,0.0
2021-06-10,VN:CTS,0.0
2021-06-10,VN:EVF,0.25
2021-06-10,VN:HCM,0.25
2021-06-10,VN:HDG,0.0
2021-06-22,VN:BCM,0.0
2021-06-22,VN:CTR,0.25
2021-06-22,VN:HAG,0.25
2021-06-22,VN:HCM,0.0
