,value
Annual return,0.5347292193722322
Cumulative returns,8.821309458163379
Annual volatility,0.29048023410767526
Sharpe ratio,1.6217248945006235
Calmar ratio,1.6264155745889062
Stability,0.9331313240223031
Max drawdown,-0.32877772921437415
Omega ratio,1.3193885006614023
Sortino ratio,2.323101422919016
Skew,-0.4931834313456381
Kurtosis,1.5295857521757315
Tail ratio,0.9795037415373996
Daily value at risk,-0.034727708316396766
Alpha,0.416214632983416
Beta,1.0361504459323747
