,value
Annual return,0.4905430018107404
Cumulative returns,7.404348493307618
Annual volatility,0.24575904647190142
Sharpe ratio,1.748450278807767
Calmar ratio,1.4392518813975335
Stability,0.9099641855031098
Max drawdown,-0.34083193369489734
Omega ratio,1.3396765798728996
Sortino ratio,2.580600401266145
Skew,-0.3320292816459652
Kurtosis,1.0061886911874494
Tail ratio,1.1078396617265154
Daily value at risk,-0.02925758079200347
Alpha,0.40863897776390434
Beta,0.7324297935480502
