date,ml_factor_classifier,VN:VNINDEX
2021-01-04 00:00:00+00:00,0.0,0.015038002663357197
2021-01-05 00:00:00+00:00,-0.0015974440894569457,0.01078119003632394
2021-01-06 00:00:00+00:00,0.0087349891994613,0.00941238797404087
2021-01-07 00:00:00+00:00,-0.0016651860470990893,0.011616413432352646
2021-01-08 00:00:00+00:00,0.0053907402139780096,0.009684476303297052
2021-01-11 00:00:00+00:00,-0.0030905415913410764,0.014729936883933314
2021-01-12 00:00:00+00:00,0.012870635149813124,0.006236865869405417
2021-01-13 00:00:00+00:00,0.014807999337652132,-0.005225282651726171
2021-01-14 00:00:00+00:00,0.01233438664394658,0.0011382319463766333
2021-01-15 00:00:00+00:00,0.011566100515840574,0.005726798046151282
2021-01-18 00:00:00+00:00,0.011702437355437967,-0.0018924803215542019
2021-01-19 00:00:00+00:00,-0.047463567786192484,-0.0511267345671762
2021-01-20 00:00:00+00:00,0.002831957108409747,0.0032537577365163717
2021-01-21 00:00:00+00:00,0.02930794093206132,0.026024958578630075
2021-01-22 00:00:00+00:00,0.02044569449599235,0.002207505518763808
2021-01-25 00:00:00+00:00,0.01798064419840755,-0.0006256535079449677
2021-01-26 00:00:00+00:00,-0.006906985038622505,-0.02566785300801855
2021-01-27 00:00:00+00:00,-0.03965314572988407,-0.034283350350314934
2021-01-28 00:00:00+00:00,-0.06859106951070082,-0.0667444425203022
2021-01-29 00:00:00+00:00,0.009056251263859663,0.031906166376935996
2021-02-01 00:00:00+00:00,-0.019889035248944333,-0.019969525179583725
2021-02-02 00:00:00+00:00,0.018789477968272433,0.038647622910449986
2021-02-03 00:00:00+00:00,0.019918380239068226,0.033248723884968356
2021-02-04 00:00:00+00:00,0.006509795497688036,0.0008098696109926085
2021-02-05 00:00:00+00:00,0.017247179051961006,0.013235148670640795
2021-02-08 00:00:00+00:00,-0.016893289448285997,-0.03880522845657597
2021-02-09 00:00:00+00:00,0.008032053782625616,0.029311841060580823
2021-02-17 00:00:00+00:00,0.054068219614402224,0.036639071511215926
2021-02-18 00:00:00+00:00,0.001503239795417369,0.01609302808492985
2021-02-19 00:00:00+00:00,0.028015920426220225,-0.0007493315621861507
2021-02-22 00:00:00+00:00,0.0010393896406654642,0.0013123135918193807
2021-02-23 00:00:00+00:00,-0.00034214965306424155,0.0022126906318082895
2021-02-24 00:00:00+00:00,-0.014288737135910872,-0.013272307326517518
2021-02-25 00:00:00+00:00,0.006556766549739913,0.002943176048398888
2021-02-26 00:00:00+00:00,0.025043099453350967,0.002608479273744413
2021-03-01 00:00:00+00:00,0.03285694359966391,0.015148014069680915
2021-03-02 00:00:00+00:00,0.002795400031219572,0.0003709417705723972
2021-03-03 00:00:00+00:00,0.01897745881459152,0.00028653053657068384
2021-03-04 00:00:00+00:00,-0.008754710600070732,-0.01552719154134552
2021-03-05 00:00:00+00:00,0.007447217196079888,0.0001454831752987218
2021-03-08 00:00:00+00:00,0.028652278845634684,-0.0003593767380571933
2021-03-09 00:00:00+00:00,-0.00896756121505565,-0.00539258904191664
2021-03-10 00:00:00+00:00,-0.0009728352382807647,0.006979526149556214
2021-03-11 00:00:00+00:00,0.024308210153475535,0.009956584165185411
2021-03-12 00:00:00+00:00,0.0007351291403397937,-0.00014385688778317807
2021-03-15 00:00:00+00:00,0.003699164328818206,0.002539016215850287
2021-03-16 00:00:00+00:00,-0.013846302467227612,-0.003933950158708566
2021-03-17 00:00:00+00:00,0.009637312948239772,0.005246207305703798
2021-03-18 00:00:00+00:00,0.00713602917966849,0.012520129163891447
2021-03-19 00:00:00+00:00,0.0006681583343087256,-0.005737172548170633
2021-03-22 00:00:00+00:00,-0.010356199145058262,0.00031824462962193323
2021-03-23 00:00:00+00:00,-0.010729426894738398,-0.009192669306698598
2021-03-24 00:00:00+00:00,-0.006508318623060963,-0.01828552114580262
2021-03-25 00:00:00+00:00,-0.0038226006668812423,0.0011103364577684793
2021-03-26 00:00:00+00:00,-0.0005335453794814451,-0.00076519645774209
2021-03-29 00:00:00+00:00,0.010368777242234043,0.0115899880400272
2021-03-30 00:00:00+00:00,0.014236143495488775,0.009084104518236158
2021-03-31 00:00:00+00:00,-0.0003678669412395175,0.004282005462085792
2021-04-01 00:00:00+00:00,0.02398647922005365,0.020697643188074766
2021-04-02 00:00:00+00:00,0.006585193718895055,0.006866211660225385
2021-04-05 00:00:00+00:00,-0.02955817217360543,0.009473641226673157
2021-04-06 00:00:00+00:00,0.0013694810634073031,0.003163302455402306
2021-04-07 00:00:00+00:00,0.00025575807282943777,0.0019516758605115925
2021-04-08 00:00:00+00:00,0.005946055599698965,-0.006028751267728061
2021-04-09 00:00:00+00:00,0.018831391582289487,-0.0026156175853719876
2021-04-12 00:00:00+00:00,0.01678241704548489,0.01687965834727123
2021-04-13 00:00:00+00:00,-0.017700756688838127,-0.003289552477144908
2021-04-14 00:00:00+00:00,-0.0014682358248657955,0.006040069532895931
2021-04-15 00:00:00+00:00,-0.007557075074096606,-0.006863767746661642
2021-04-16 00:00:00+00:00,0.0005323100445029285,-0.006847063539787479
2021-04-19 00:00:00+00:00,0.013454101767828455,0.017655464152222855
2021-04-20 00:00:00+00:00,0.010841970304388875,0.0061082993542656006
2021-04-22 00:00:00+00:00,-0.034554788319992175,-0.03190147286088252
2021-04-23 00:00:00+00:00,0.02755939890231378,0.016867293251453752
2021-04-26 00:00:00+00:00,0.005411173860162852,-0.026238856895709373
2021-04-27 00:00:00+00:00,-0.0022279909262137884,0.0032736455086077587
2021-04-28 00:00:00+00:00,5.018260873632635e-05,0.008034433285509346
2021-04-29 00:00:00+00:00,0.01608347887303788,0.008002927900451429
2021-05-04 00:00:00+00:00,-0.010605780605529181,0.0022672443702143052
2021-05-05 00:00:00+00:00,0.012965502626552244,0.011455482208984069
2021-05-06 00:00:00+00:00,0.008016885944603888,-0.004664008341093484
2021-05-07 00:00:00+00:00,0.013464360551456113,-0.00700480580855134
2021-05-10 00:00:00+00:00,0.012049986654372078,0.014309757531345335
2021-05-11 00:00:00+00:00,-0.011706915830227118,-0.0028104606297336687
2021-05-12 00:00:00+00:00,0.023731474229228097,0.010389796503295967
2021-05-13 00:00:00+00:00,-0.0016519506372858696,-0.0055945598814898245
2021-05-14 00:00:00+00:00,0.00663305833013044,0.003462784966600241
2021-05-17 00:00:00+00:00,-0.011127952330813318,-0.006048832875327648
2021-05-18 00:00:00+00:00,0.004255469665930816,-0.004782712322237259
2021-05-19 00:00:00+00:00,0.016548158198791227,0.007831209886004276
2021-05-20 00:00:00+00:00,0.021270275103160294,0.012459504629739548
2021-05-21 00:00:00+00:00,0.0028350597591915113,0.0044671496299542035
2021-05-24 00:00:00+00:00,-0.014861508904105593,0.01094296418029006
2021-05-25 00:00:00+00:00,0.019975701539646385,0.008166535693924226
2021-05-26 00:00:00+00:00,0.014758534759410784,0.0062051995292609075
2021-05-27 00:00:00+00:00,-0.0016319238019056083,-0.009971899445583743
2021-05-28 00:00:00+00:00,0.022549484972025215,0.012956726527919571
2021-05-31 00:00:00+00:00,0.0383660758323639,0.005747996910167696
2021-06-01 00:00:00+00:00,0.016910229775616615,0.007326531380595691
2021-06-02 00:00:00+00:00,0.012439867610073953,0.0022425211918253307
