execution_date,symbol,target_weight
2021-01-08,VN:DGW,0.3333333333333333
2021-01-08,VN:FTS,0.3333333333333333
2021-01-08,VN:LPB,0.3333333333333333
2021-01-15,VN:DCM,0.3333333333333333
2021-01-15,VN:DGW,0.0
2021-01-15,VN:EVF,0.3333333333333333
2021-01-15,VN:FTS,0.0
2021-01-22,VN:DCM,0.0
2021-01-22,VN:EVF,0.0
2021-01-22,VN:HDG,0.3333333333333333
2021-01-22,VN:NKG,0.3333333333333333
2021-01-29,VN:HDG,0.0
2021-01-29,VN:KBC,0.3333333333333333
2021-01-29,VN:LPB,0.0
2021-01-29,VN:SJS,0.3333333333333333
2021-02-05,VN:KBC,0.0
2021-02-05,VN:VIB,0.3333333333333333
2021-02-19,VN:NKG,0.0
2021-02-19,VN:VPB,0.3333333333333333
2021-02-26,VN:NKG,0.3333333333333333
2021-02-26,VN:VPB,0.0
2021-03-05,VN:DCM,0.3333333333333333
2021-03-05,VN:LPB,0.3333333333333333
2021-03-05,VN:NKG,0.0
2021-03-05,VN:SJS,0.0
2021-03-12,VN:LPB,0.0
2021-03-12,VN:PTB,0.3333333333333333
2021-03-12,VN:VIB,0.0
2021-03-12,VN:VPB,0.3333333333333333
2021-03-19,VN:DCM,0.0
2021-03-19,VN:NKG,0.3333333333333333
2021-03-19,VN:PTB,0.0
2021-03-19,VN:VIB,0.3333333333333333
2021-03-26,VN:LPB,0.3333333333333333
2021-03-26,VN:VIB,0.0
2021-04-02,VN:NKG,0.0
2021-04-02,VN:SHB,0.3333333333333333
2021-04-09,VN:SHB,0.0
2021-04-09,VN:VND,0.3333333333333333
2021-04-16,VN:HSG,0.3333333333333333
2021-04-16,VN:VPB,0.0
2021-04-26,VN:HSG,0.0
2021-04-26,VN:NKG,0.3333333333333333
2021-04-26,VN:SHB,0.3333333333333333
2021-04-26,VN:VND,0.0
2021-05-05,VN:HSG,0.3333333333333333
2021-05-05,VN:SHB,0.0
2021-05-12,VN:DGW,0.3333333333333333
2021-05-12,VN:FTS,0.3333333333333333
2021-05-12,VN:LPB,0.0
2021-05-12,VN:NKG,0.0
2021-05-19,VN:DGW,0.0
2021-05-19,VN:HSG,0.0
2021-05-19,VN:SHB,0.3333333333333333
2021-05-19,VN:STB,0.3333333333333333
2021-06-02,VN:BSI,0.3333333333333333
2021-06-02,VN:EVF,0.3333333333333333
2021-06-02,VN:FTS,0.0
2021-06-02,VN:STB,0.0
2021-06-09,VN:BSI,0.0
2021-06-09,VN:EVF,0.0
2021-06-09,VN:FTS,0.3333333333333333
2021-06-09,VN:HSG,0.3333333333333333
2021-06-09,VN:LPB,0.3333333333333333
2021-06-09,VN:SHB,0.0
2021-06-16,VN:DCM,0.3333333333333333
2021-06-16,VN:LPB,0.0
2021-06-23,VN:DCM,0.0
2021-06-23,VN:HSG,0.0
2021-06-23,VN:SJS,0.3333333333333333
2021-06-23,VN:VCI,0.3333333333333333
2021-06-30,VN:HCM,0.3333333333333333
2021-06-30,VN:SJS,0.0
2021-06-30,VN:SSI,0.3333333333333333
2021-06-30,VN:VCI,0.0
2021-07-07,VN:FTS,0.0
2021-07-07,VN:HCM,0.0
2021-07-07,VN:SHB,0.3333333333333333
2021-07-07,VN:SSI,0.0
2021-07-07,VN:VCI,0.3333333333333333
2021-07-07,VN:VND,0.3333333333333333
2021-07-14,VN:CII,0.3333333333333333
2021-07-14,VN:FTS,0.3333333333333333
2021-07-14,VN:SHB,0.0
2021-07-14,VN:SJS,0.3333333333333333
2021-07-14,VN:VCI,0.0
2021-07-14,VN:VND,0.0
2021-07-21,VN:FTS,0.0
2021-07-21,VN:HDC,0.3333333333333333
2021-07-21,VN:SJS,0.0
2021-07-21,VN:VIC,0.3333333333333333
2021-07-28,VN:CII,0.0
2021-07-28,VN:FRT,0.3333333333333333
2021-07-28,VN:HDG,0.3333333333333333
2021-07-28,VN:VIC,0.0
2021-08-04,VN:FRT,0.0
2021-08-04,VN:HDG,0.0
2021-08-04,VN:VCI,0.3333333333333333
2021-08-04,VN:VND,0.3333333333333333
2021-08-11,VN:FRT,0.3333333333333333
2021-08-11,VN:FTS,0.3333333333333333
2021-08-11,VN:HDC,0.0
2021-08-11,VN:SJS,0.3333333333333333
2021-08-11,VN:VCI,0.0
2021-08-11,VN:VND,0.0
2021-08-18,VN:FTS,0.0
2021-08-18,VN:NKG,0.3333333333333333
