,value
Annual return,0.048136899790115484
Cumulative returns,0.28497907864447436
Annual volatility,0.13162643182421324
Sharpe ratio,0.4229424411964828
Calmar ratio,0.1607418968251914
Stability,0.6731142893949383
Max drawdown,-0.29946703840670047
Omega ratio,1.0969283668119119
Sortino ratio,0.6159970093232905
Skew,0.11932377296582185
Kurtosis,8.044385412240668
Tail ratio,1.1579855980640288
Daily value at risk,-0.01636245734299317
Alpha,0.015254194422644307
Beta,0.341845911729706
