,value
Annual return,0.5933767114883595
Cumulative returns,10.995871776681732
Annual volatility,0.2976899119068601
Sharpe ratio,1.7156504043818253
Calmar ratio,2.086887357681487
Stability,0.8979343327815344
Max drawdown,-0.28433576412461264
Omega ratio,1.342525414926397
Sortino ratio,2.4982475291778377
Skew,-0.4082202195719939
Kurtosis,1.7377034738217665
Tail ratio,1.0092872987026347
Daily value at risk,-0.03547868999553943
Alpha,0.4742865961602851
Beta,1.0311523502106354
