Order Id,Column,Index,Size,Price,Fees,Side
0,VN:ANV,2022-11-15,383005.1550501986,7.4156117,4544.348014321178,Buy
1,VN:ANV,2022-11-25,383005.1550501986,9.00467135,5518.136874532531,Sell
0,VN:CII,2022-05-05,1148720.7780061164,17.049889999999998,31336.900649149928,Buy
1,VN:CII,2022-05-17,1148720.7780061164,15.4999,28488.09149922721,Sell
0,VN:CTD,2022-05-17,628884.3262386081,30.558,30747.915585919018,Buy
1,VN:CTD,2022-05-27,628884.3262386081,32.71,32913.2900980238,Sell
0,VN:CTS,2026-01-07,601526.9115554327,24.947,24010.066980117408,Buy
1,VN:CTS,2026-01-19,601526.9115554327,26.551,25553.82564593327,Sell
0,VN:DGW,2022-07-12,132742.62085229313,39.844,8462.395176381804,Buy
1,VN:DGW,2022-10-12,132742.62085229313,46.196,9811.484980628053,Sell
2,VN:DGW,2022-12-29,486011.7394295385,27.429,21329.305601300497,Buy
3,VN:DGW,2023-01-11,486011.7394295385,28.584,22227.455295766285,Sell
0,VN:DIG,2022-04-21,435551.88232391654,45.9187546,32000.0,Buy
1,VN:DIG,2022-05-05,435551.88232391654,41.2346158,28735.703245749617,Sell
2,VN:DIG,2022-06-20,717932.7691180413,24.0239543,27596.134457222837,Buy
3,VN:DIG,2022-10-12,717932.7691180413,21.3718973,24549.736655832625,Sell
0,VN:DXG,2022-05-27,968573.9916494617,21.170385600000003,32808.13581656292,Buy
1,VN:DXG,2022-10-12,968573.9916494617,12.4850992,19348.387789253604,Sell
0,VN:DXS,2022-10-24,2136412.6116364845,6.902113750000001,23593.220579920337,Buy
1,VN:DXS,2022-11-15,2136412.6116364845,3.42344842,11702.237407639996,Sell
2,VN:DXS,2022-11-25,2799701.888892126,4.5435628800000005,20352.99452389784,Buy
3,VN:DXS,2022-12-07,2799701.888892126,5.39548092,24169.18099712868,Sell
0,VN:GEE,2026-03-11,172509.35512424572,85.507,23601.21188577421,Buy
0,VN:GVR,2022-10-12,1134897.460885418,15.30608255,27793.33475535617,Buy
1,VN:GVR,2022-10-24,1134897.460885418,13.48278745,24482.529988260452,Sell
2,VN:GVR,2022-11-03,1093237.6314319237,13.67471325,23919.53779830519,Buy
3,VN:GVR,2022-11-15,1093237.6314319237,9.596290000000002,16785.64056021417,Sell
0,VN:HCM,2022-05-17,1751978.0509799786,10.969,30747.915585919018,Buy
1,VN:HCM,2022-05-27,1751978.0509799786,11.746,32925.97469889733,Sell
2,VN:HCM,2022-06-20,2140695.5486861453,8.057,27596.134457222837,Buy
3,VN:HCM,2022-06-30,2140695.5486861453,9.804,33579.80665491035,Sell
0,VN:HDC,2022-05-27,708436.0575359142,28.9553125,32820.779891554266,Buy
1,VN:HDC,2022-06-20,708436.0575359142,18.50823575,20979.042506680427,Sell
2,VN:HDC,2022-06-30,883014.4871671512,21.433656,30281.966017531413,Buy
3,VN:HDC,2022-10-12,883014.4871671512,21.0860832,29790.907109139014,Sell
4,VN:HDC,2026-01-19,823153.6700933279,18.573,24461.492983429405,Buy
5,VN:HDC,2026-03-11,823153.6700933279,15.398,20279.8723393553,Sell
0,VN:HSG,2022-05-17,1544190.2162474396,12.445,30747.915585919018,Buy
1,VN:HSG,2022-05-27,1544190.2162474396,13.652,33730.05573153607,Sell
2,VN:HSG,2022-06-20,1987277.8011020017,8.679,27596.134457222837,Buy
3,VN:HSG,2022-06-30,1987277.8011020017,9.474,30123.951820224585,Sell
0,VN:HT1,2022-10-12,1657716.9888217892,10.4787695,27793.33475535617,Buy
1,VN:HT1,2022-10-24,1657716.9888217892,9.3251435,24733.518085041727,Sell
0,VN:KBC,2022-10-12,747132.6547138755,23.25,27793.33475535617,Buy
1,VN:KBC,2022-12-07,747132.6547138755,22.1,26418.61067068264,Sell
0,VN:NKG,2022-06-08,1172377.8647797816,17.3578294,32559.89595069395,Buy
1,VN:NKG,2022-06-20,1172377.8647797816,12.998912599999999,24383.419837515197,Sell
0,VN:NLG,2022-10-12,785286.4043202297,22.120380700000002,27793.33475535617,Buy
1,VN:NLG,2022-11-25,785286.4043202297,21.98845,27627.56933932025,Sell
0,VN:PAN,2026-01-07,730304.2565005539,20.548,24010.06698011741,Buy
1,VN:PAN,2026-01-19,730304.2565005539,21.267,24850.20899679565,Sell
0,VN:PDR,2022-12-07,1037617.4284769899,13.2103642,21931.686608717584,Buy
1,VN:PDR,2026-01-07,1037617.4284769899,18.8,31211.53224858786,Sell
0,VN:SIP,2022-12-07,650251.6190914843,21.08,21931.686608717584,Buy
1,VN:SIP,2022-12-29,650251.6190914843,21.562,22433.16065736094,Sell
0,VN:SSI,2022-06-20,1486476.2592229831,11.603,27596.134457222837,Buy
1,VN:SSI,2022-07-12,1486476.2592229831,13.966,33216.203898093096,Sell
0,VN:STB,2022-05-17,944346.3017788396,20.35,30747.915585919018,Buy
1,VN:STB,2022-05-27,944346.3017788396,22.25,33618.72834332669,Sell
2,VN:STB,2022-10-12,140373.36389417894,16.95,3806.9256288101897,Buy
3,VN:STB,2022-10-24,140373.36389417894,14.85,3335.271126125692,Sell
0,VN:SZC,2022-07-12,675952.1330604465,30.61429965,33110.08184091002,Buy
1,VN:SZC,2022-10-12,675952.1330604465,21.8847226,23668.839876649858,Sell
2,VN:SZC,2022-11-03,839606.4401552343,17.8056175,23919.53779830519,Buy
3,VN:SZC,2022-11-15,839606.4401552343,14.179746300000001,19048.65010119577,Sell
0,VN:VCI,2022-05-17,1421833.7817660593,13.388,30456.81707245484,Buy
1,VN:VCI,2022-05-27,1421833.7817660593,15.928,36235.149561551676,Sell
0,VN:VND,2022-06-30,1322228.755340122,14.3138838,30281.966017531413,Buy
1,VN:VND,2022-07-12,1322228.755340122,15.054257100000001,31848.27460464511,Sell
