Order Id,Column,Index,Size,Price,Fees,Side
0,VN:ANV,2021-06-22,1288966.119838036,13.1242329,27066.70649114191,Buy
1,VN:ANV,2021-07-02,1288966.119838036,14.01217605,28897.95230984953,Sell
2,VN:ANV,2022-04-21,1197461.4749443303,21.144197499999997,40510.97907978275,Buy
3,VN:ANV,2022-05-05,1197461.4749443303,20.253915499999998,38805.253644844524,Sell
4,VN:ANV,2022-09-30,1536055.956242678,17.449527200000002,42885.5203026858,Buy
5,VN:ANV,2022-10-12,1536055.956242678,14.1554838,34789.784327178786,Sell
6,VN:ANV,2022-11-15,3227958.3629585295,7.4156117,38299.657285548994,Buy
7,VN:ANV,2022-11-25,3227958.3629585295,9.00467135,46506.72670388092,Sell
8,VN:ANV,2023-11-01,2498513.903065971,12.397943999999999,49562.29672549334,Buy
9,VN:ANV,2023-11-13,2498513.903065971,13.8046338,55185.71116165508,Sell
10,VN:ANV,2024-12-13,1801759.6669095831,19.89344805,57349.139731601754,Buy
11,VN:ANV,2025-01-07,1801759.6669095831,18.15095625,52325.85741934467,Sell
12,VN:ANV,2025-09-15,2197774.1098004915,28.267089199999997,99399.48288508973,Buy
13,VN:ANV,2025-09-25,2197774.1098004915,27.25063565,95825.18641148206,Sell
14,VN:ANV,2025-10-07,2065504.89078313,29.186737649999998,96456.55897932658,Buy
15,VN:ANV,2025-10-17,2065504.89078313,30.929229449999998,102215.15951540577,Sell
0,VN:BCM,2022-02-11,304353.19621720765,74.96,36502.90494150701,Buy
1,VN:BCM,2022-03-07,304353.19621720765,72.591,35349.284586565314,Sell
2,VN:BCM,2022-08-25,329666.8682952436,85.858,45287.26076494884,Buy
3,VN:BCM,2022-09-30,329666.8682952436,85.858,45287.26076494884,Sell
4,VN:BCM,2026-04-24,1266349.9083110418,54.2,109817.86404873355,Buy
5,VN:BCM,2026-05-11,1266349.9083110418,52.0,105360.31237147868,Sell
0,VN:BID,2023-02-21,796855.949877053,33.5489175,42773.84723489502,Buy
1,VN:BID,2023-03-15,796855.949877053,33.9478776,43282.50920201269,Sell
0,VN:BMP,2023-05-15,488342.376199589,57.327,44792.32544063014,Buy
1,VN:BMP,2023-05-25,488342.376199589,57.82,45177.52990697638,Sell
2,VN:BMP,2024-09-26,323308.01630004187,106.138,54904.42597448615,Buy
3,VN:BMP,2024-10-08,323308.01630004187,101.386,52446.25046495367,Sell
4,VN:BMP,2024-10-18,318332.7154743662,107.056,54527.083500518005,Buy
5,VN:BMP,2024-11-21,318332.7154743662,104.55,53250.69664455199,Sell
6,VN:BMP,2024-12-25,298076.41759577533,119.796,57133.380035685615,Buy
7,VN:BMP,2025-01-07,298076.41759577533,117.531,56053.15109831852,Sell
0,VN:BSI,2021-08-17,943927.9050819017,19.227314500000002,29038.7179141374,Buy
1,VN:BSI,2021-08-27,943927.9050819017,20.381431,30781.762346242125,Sell
2,VN:BSI,2021-10-14,900880.1221421183,22.874124,32970.94979682234,Buy
3,VN:BSI,2021-10-26,900880.1221421183,23.42398275,33763.520705399795,Sell
4,VN:BSI,2023-04-06,1461059.3170987878,18.855525,44078.46476806259,Buy
5,VN:BSI,2023-06-16,1461059.3170987878,24.17278305,56508.591832656246,Sell
6,VN:BSI,2023-11-23,915410.4079154197,35.4528603,51926.26769438622,Buy
7,VN:BSI,2023-12-15,915410.4079154197,37.3535964,54710.19346821113,Sell
8,VN:BSI,2024-01-19,795448.9557521406,42.3120384,53851.30681763916,Buy
9,VN:BSI,2024-02-19,795448.9557521406,44.625978,56796.300159228806,Sell
10,VN:BSI,2024-03-22,684766.9311049756,51.6504375,56589.61852336697,Buy
11,VN:BSI,2024-04-03,684766.9311049756,52.890048,57947.769367927765,Sell
12,VN:BSI,2024-04-15,718711.9308053367,48.344809500000004,55593.586208257904,Buy
13,VN:BSI,2024-04-26,718711.9308053367,42.3120384,48656.26690363768,Sell
14,VN:BSI,2024-07-30,867169.3251725242,38.7598082,53778.10675297675,Buy
15,VN:BSI,2024-08-09,867169.3251725242,44.1216574,61217.516596882095,Sell
16,VN:BSI,2025-03-11,826432.9829635945,51.982673600000005,68736.31360907343,Buy
17,VN:BSI,2025-03-21,826432.9829635945,50.8012492,67174.12466341267,Sell
0,VN:BVH,2026-02-10,875936.1046255479,74.9,104972.18277832567,Buy
1,VN:BVH,2026-03-11,875936.1046255479,74.5,104411.58367136531,Sell
0,VN:CII,2022-05-05,1448885.8863344316,17.049889999999998,39525.351975287296,Buy
1,VN:CII,2022-05-17,1448885.8863344316,15.4999,35932.13815935209,Sell
2,VN:CII,2022-12-29,2715110.1338653076,10.074935,43767.29298645484,Buy
3,VN:CII,2023-01-11,2715110.1338653076,10.84993,47134.007831566756,Sell
4,VN:CII,2023-11-01,2687995.0253902953,11.52399285,49562.29672549334,Buy
5,VN:CII,2023-11-13,2687995.0253902953,13.42485765,57737.520927636564,Sell
6,VN:CII,2023-12-15,2511566.923106725,13.226850899999999,53152.19394768706,Buy
7,VN:CII,2023-12-27,2511566.923106725,13.306053599999998,53470.47055815225,Sell
8,VN:CII,2025-09-25,2344518.0220830413,26.1,97907.07260218782,Buy
9,VN:CII,2025-10-29,2344518.0220830413,25.05,93968.28232508831,Sell
0,VN:CMG,2024-06-26,637089.4417323547,53.055,54081.24852977612,Buy
1,VN:CMG,2024-07-08,637089.4417323547,52.236,53246.40652533004,Sell
2,VN:CMG,2024-09-16,817884.2698594097,41.265,53999.991033197664,Buy
3,VN:CMG,2024-09-26,817884.2698594097,42.165,55177.744381795215,Sell
4,VN:CMG,2024-11-21,792321.8373652626,44.212,56048.21291774879,Buy
5,VN:CMG,2024-12-03,792321.8373652626,47.733,60511.83722072972,Sell
6,VN:CMG,2025-04-15,1452517.31185312,29.132,67703.57492624815,Buy
7,VN:CMG,2025-05-22,1452517.31185312,30.178,70134.50789936553,Sell
0,VN:CTD,2022-05-17,749918.2783730787,30.558,36665.604400839264,Buy
1,VN:CTD,2022-06-20,749918.2783730787,32.975,39565.68836696363,Sell
2,VN:CTD,2022-11-15,1434573.043477653,16.686,38299.657285548994,Buy
3,VN:CTD,2022-12-19,1434573.043477653,24.632,56538.24513110649,Sell
4,VN:CTD,2023-04-28,710256.8989653776,39.067,44396.170035008654,Buy
5,VN:CTD,2023-06-28,710256.8989653776,45.887,52146.49331651885,Sell
6,VN:CTD,2023-11-23,598692.3942774385,54.208,51926.267694386224,Buy
7,VN:CTD,2023-12-05,598692.3942774385,56.857,54463.76553829172,Sell
