execution_date,symbol,target_weight
2021-01-05,VN:DXG,0.25
2021-01-05,VN:PVD,0.25
2021-01-15,VN:DXG,0.0
2021-01-15,VN:EVF,0.25
2021-01-15,VN:LPB,0.25
2021-01-15,VN:PVD,0.0
2021-01-20,VN:EVF,0.0
2021-01-20,VN:LPB,0.0
2021-01-27,VN:DXG,0.25
2021-01-27,VN:EVF,0.0
2021-01-27,VN:LPB,0.0
2021-01-27,VN:NKG,0.25
2021-01-29,VN:DXG,0.0
2021-01-29,VN:NKG,0.0
2021-02-08,VN:NKG,0.0
2021-02-08,VN:VIB,0.25
2021-02-25,VN:DXG,0.0
2021-02-25,VN:SJS,0.25
2021-03-05,VN:SJS,0.0
2021-03-09,VN:DCM,0.25
2021-03-09,VN:PTB,0.25
2021-03-09,VN:SJS,0.0
2021-03-09,VN:VIB,0.0
2021-03-19,VN:DCM,0.0
2021-03-19,VN:NKG,0.25
2021-03-19,VN:PTB,0.0
2021-03-19,VN:VPB,0.25
2021-03-25,VN:NKG,0.0
2021-03-31,VN:LPB,0.25
2021-03-31,VN:VPB,0.0
2021-04-12,VN:NKG,0.0
2021-04-12,VN:VND,0.25
2021-04-23,VN:SHB,0.25
2021-04-23,VN:VND,0.0
2021-05-07,VN:NKG,0.25
2021-05-07,VN:SHB,0.0
2021-05-19,VN:FTS,0.25
2021-05-19,VN:LPB,0.0
2021-05-19,VN:NKG,0.0
2021-05-19,VN:SHB,0.25
2021-06-17,VN:SHB,0.0
2021-06-22,VN:HSG,0.25
2021-06-22,VN:SHB,0.0
2021-07-02,VN:HCM,0.25
2021-07-02,VN:HSG,0.0
2021-07-07,VN:HCM,0.0
2021-07-14,VN:CII,0.25
2021-07-14,VN:FTS,0.0
2021-07-14,VN:HCM,0.0
2021-07-14,VN:SJS,0.25
2021-07-26,VN:CII,0.0
2021-07-26,VN:HDC,0.25
2021-07-26,VN:SJS,0.0
2021-07-26,VN:VIC,0.25
2021-08-05,VN:VIC,0.0
2021-08-05,VN:VND,0.25
2021-08-17,VN:FRT,0.25
2021-08-17,VN:FTS,0.25
2021-08-17,VN:HDC,0.0
2021-08-17,VN:VND,0.0
2021-08-23,VN:FRT,0.0
2021-08-27,VN:FRT,0.0
2021-08-27,VN:HDC,0.25
2021-09-10,VN:HDC,0.0
2021-09-10,VN:NKG,0.25
2021-09-22,VN:FTS,0.0
2021-09-22,VN:HDC,0.25
2021-10-04,VN:DCM,0.25
2021-10-04,VN:NKG,0.0
2021-10-14,VN:DCM,0.0
2021-10-14,VN:DPM,0.25
2021-10-14,VN:EVF,0.25
2021-10-14,VN:HDC,0.0
2021-11-05,VN:DPM,0.0
2021-11-05,VN:VND,0.25
2021-11-17,VN:DGW,0.25
2021-11-17,VN:EVF,0.0
2021-11-17,VN:HAG,0.25
2021-11-17,VN:VND,0.0
2021-11-23,VN:HAG,0.0
2021-11-29,VN:EVF,0.25
2021-11-29,VN:HAG,0.0
2021-12-09,VN:DGW,0.0
2021-12-09,VN:HAG,0.25
2021-12-21,VN:EVF,0.0
2021-12-21,VN:POW,0.25
2021-12-27,VN:POW,0.0
2021-12-31,VN:DIG,0.25
2021-12-31,VN:FRT,0.25
2021-12-31,VN:HAG,0.0
2021-12-31,VN:POW,0.0
2022-01-05,VN:FRT,0.0
2022-01-13,VN:DIG,0.0
2022-01-13,VN:EVF,0.25
2022-01-13,VN:FRT,0.0
2022-01-13,VN:SJS,0.25
2022-01-18,VN:EVF,0.0
2022-01-25,VN:EVF,0.0
2022-01-25,VN:HPG,0.25
2022-01-25,VN:HSG,0.25
2022-01-25,VN:SJS,0.0
2022-02-11,VN:FRT,0.25
2022-02-11,VN:HPG,0.0
2022-02-11,VN:HSG,0.0
2022-02-11,VN:SZC,0.25
2022-02-23,VN:DXG,0.25
2022-02-23,VN:SZC,0.0
2022-03-17,VN:DXG,0.0
2022-03-17,VN:VIC,0.25
2022-03-29,VN:DPM,0.25
2022-03-29,VN:FRT,0.0
2022-03-29,VN:VHC,0.25
2022-03-29,VN:VIC,0.0
2022-03-31,VN:DPM,0.0
2022-04-08,VN:DGC,0.25
2022-04-08,VN:DPM,0.0
2022-04-08,VN:FRT,0.25
2022-04-08,VN:VHC,0.0
2022-04-21,VN:DGC,0.0
2022-04-21,VN:FRT,0.0
2022-04-21,VN:VCG,0.25
2022-04-21,VN:VHC,0.25
2022-04-25,VN:VHC,0.0
2022-04-26,VN:VCG,0.0
2022-05-05,VN:CTG,0.25
2022-05-05,VN:VHC,0.0
2022-05-10,VN:CTG,0.0
2022-05-17,VN:SIP,0.25
2022-05-17,VN:VCG,0.0
2022-05-27,VN:CTG,0.0
2022-05-27,VN:MSB,0.25
2022-05-27,VN:OCB,0.25
2022-05-27,VN:SIP,0.0
2022-06-07,VN:OCB,0.0
2022-06-08,VN:HPG,0.25
2022-06-08,VN:MSB,0.0
2022-06-15,VN:HPG,0.0
2022-06-20,VN:OCB,0.0
2022-06-20,VN:VIB,0.25
2022-06-22,VN:VIB,0.0
2022-06-30,VN:OCB,0.25
2022-06-30,VN:VIB,0.0
2022-07-22,VN:CTR,0.25
2022-07-22,VN:HPG,0.0
2022-07-22,VN:OCB,0.0
2022-07-22,VN:PTB,0.25
2022-08-03,VN:CTR,0.0
2022-08-03,VN:HPG,0.25
2022-08-03,VN:HSG,0.25
2022-08-03,VN:PTB,0.0
2022-08-15,VN:BCM,0.25
2022-08-15,VN:HPG,0.0
2022-08-15,VN:HSG,0.0
2022-08-15,VN:VGC,0.25
2022-09-08,VN:BCM,0.0
2022-09-08,VN:DGC,0.25
2022-09-08,VN:VGC,0.0
2022-09-08,VN:VSC,0.25
2022-09-20,VN:ANV,0.25
2022-09-20,VN:BCM,0.25
2022-09-20,VN:DGC,0.0
2022-09-20,VN:VSC,0.0
2022-09-27,VN:ANV,0.0
2022-09-29,VN:BCM,0.0
2022-09-30,VN:BCM,0.0
2022-09-30,VN:DGC,0.25
2022-10-07,VN:DGC,0.0
2022-10-12,VN:ANV,0.0
2022-10-12,VN:DGC,0.0
2022-10-12,VN:OCB,0.25
2022-10-12,VN:TCB,0.25
2022-10-24,VN:KDH,0.25
2022-10-24,VN:OCB,0.0
2022-10-24,VN:TCB,0.0
2022-10-26,VN:KDH,0.0
2022-11-03,VN:PLX,0.25
2022-11-03,VN:TCB,0.0
2022-11-15,VN:KDH,0.0
2022-11-15,VN:MBB,0.25
2022-11-15,VN:PLX,0.0
2022-11-15,VN:TCB,0.25
2022-11-25,VN:PLX,0.25
2022-11-25,VN:TCB,0.0
2022-12-07,VN:MBB,0.0
