execution_date,symbol,target_weight
2021-01-22,VN:EVF,0.2
2021-01-22,VN:FTS,0.2
2021-01-22,VN:HCM,0.2
2021-01-22,VN:HSG,0.2
2021-01-22,VN:PVT,0.2
2021-02-19,VN:EVF,0.0
2021-02-19,VN:FTS,0.0
2021-02-19,VN:HCM,0.0
2021-02-19,VN:HDC,0.2
2021-02-19,VN:HSG,0.0
2021-02-19,VN:LPB,0.2
2021-02-19,VN:VIX,0.2
2021-02-19,VN:VPB,0.2
2021-03-12,VN:DCM,0.2
2021-03-12,VN:HDC,0.0
2021-03-12,VN:HDG,0.2
2021-03-12,VN:HSG,0.2
2021-03-12,VN:NKG,0.2
2021-03-12,VN:PVT,0.0
2021-03-12,VN:VIX,0.0
2021-03-12,VN:VPB,0.0
2021-04-02,VN:DXG,0.2
2021-04-02,VN:EVF,0.2
2021-04-02,VN:HDG,0.0
2021-04-02,VN:NKG,0.0
2021-04-26,VN:DCM,0.0
2021-04-26,VN:DXG,0.0
2021-04-26,VN:EVF,0.0
2021-04-26,VN:HSG,0.0
2021-05-19,VN:DGW,0.2
2021-05-19,VN:FTS,0.2
2021-05-19,VN:VCI,0.2
2021-05-19,VN:VND,0.2
2021-06-09,VN:DGW,0.0
2021-06-09,VN:FTS,0.0
2021-06-09,VN:LPB,0.0
2021-06-09,VN:VND,0.0
2021-06-30,VN:CTS,0.2
2021-06-30,VN:NKG,0.2
2021-06-30,VN:SJS,0.2
2021-06-30,VN:VCI,0.0
2021-08-11,VN:CTS,0.0
2021-08-11,VN:DGW,0.2
2021-08-11,VN:NKG,0.0
2021-08-11,VN:SSI,0.2
2021-08-11,VN:VCI,0.2
2021-08-11,VN:VND,0.2
2021-09-01,VN:CTS,0.2
2021-09-01,VN:DCM,0.2
2021-09-01,VN:DGW,0.0
2021-09-01,VN:SJS,0.0
2021-09-01,VN:VCI,0.0
2021-09-01,VN:VND,0.0
2021-09-24,VN:CTS,0.0
2021-09-24,VN:HDC,0.2
2021-09-24,VN:SSI,0.0
2021-10-15,VN:BSI,0.2
2021-10-15,VN:DCM,0.0
2021-10-15,VN:DPM,0.2
2021-10-15,VN:EVF,0.2
2021-10-15,VN:HDC,0.0
2021-11-05,VN:BSI,0.0
2021-11-05,VN:DPM,0.0
2021-11-05,VN:EVF,0.0
2021-11-05,VN:FTS,0.2
2021-11-05,VN:GEX,0.2
2021-11-05,VN:VCI,0.2
2021-11-05,VN:VIX,0.2
2021-11-05,VN:VND,0.2
2021-11-26,VN:GEX,0.0
2021-11-26,VN:HAG,0.2
2021-11-26,VN:HDG,0.2
2021-11-26,VN:SSI,0.2
2021-11-26,VN:VIX,0.0
2021-11-26,VN:VND,0.0
2021-12-17,VN:EVF,0.2
2021-12-17,VN:FTS,0.0
2021-12-17,VN:HAG,0.0
2021-12-17,VN:HDG,0.0
2021-12-17,VN:PC1,0.2
2021-12-17,VN:POW,0.2
2021-12-17,VN:SSI,0.0
2021-12-17,VN:VCI,0.0
2022-01-10,VN:EVF,0.0
2022-01-10,VN:PC1,0.0
2022-01-10,VN:POW,0.0
2022-01-10,VN:VIX,0.2
2022-01-10,VN:VND,0.2
2022-02-07,VN:NKG,0.2
2022-02-07,VN:VIX,0.0
2022-02-07,VN:VND,0.0
2022-05-05,VN:CII,0.2
2022-05-05,VN:DIG,0.2
2022-05-05,VN:NKG,0.0
2022-05-05,VN:SZC,0.2
2022-05-26,VN:BSI,0.2
2022-05-26,VN:CII,0.0
2022-05-26,VN:DIG,0.0
2022-05-26,VN:DXG,0.2
2022-05-26,VN:GEX,0.2
2022-05-26,VN:HDC,0.2
2022-05-26,VN:HDG,0.2
2022-05-26,VN:SZC,0.0
2022-06-16,VN:BSI,0.0
2022-06-16,VN:DXG,0.0
2022-06-16,VN:GEX,0.0
2022-06-16,VN:HCM,0.2
2022-06-16,VN:HDC,0.0
2022-06-16,VN:HDG,0.0
2022-06-16,VN:HHV,0.2
2022-06-16,VN:HPG,0.2
2022-06-16,VN:HSG,0.2
2022-06-16,VN:SSI,0.2
2022-07-07,VN:DIG,0.2
2022-07-07,VN:DXG,0.2
2022-07-07,VN:HCM,0.0
2022-07-07,VN:HPG,0.0
2022-07-07,VN:HSG,0.0
2022-07-07,VN:SSI,0.0
2022-07-07,VN:SZC,0.2
2022-07-07,VN:VCG,0.2
2022-07-28,VN:DXG,0.0
2022-07-28,VN:HHV,0.0
2022-07-28,VN:SZC,0.0
2022-07-28,VN:VCG,0.0
2022-10-03,VN:DGC,0.2
2022-10-03,VN:DIG,0.0
2022-10-24,VN:DGC,0.0
2022-10-24,VN:DXS,0.2
2022-10-24,VN:KDH,0.2
2022-10-24,VN:MSN,0.2
2022-10-24,VN:TCB,0.2
2022-10-24,VN:TPB,0.2
2022-11-14,VN:DXS,0.0
2022-11-14,VN:HPG,0.2
2022-11-14,VN:MSN,0.0
2022-11-14,VN:PDR,0.2
2022-11-14,VN:PTB,0.2
2022-11-14,VN:TPB,0.0
2022-12-05,VN:CTD,0.2
2022-12-05,VN:CTR,0.2
2022-12-05,VN:DGC,0.2
2022-12-05,VN:DGW,0.2
2022-12-05,VN:HPG,0.0
2022-12-05,VN:KDH,0.0
2022-12-05,VN:PTB,0.0
2022-12-05,VN:TCB,0.0
2022-12-26,VN:CTD,0.0
2022-12-26,VN:CTR,0.0
2022-12-26,VN:DGC,0.0
2023-01-17,VN:DGW,0.0
2023-07-14,VN:HHV,0.2
2023-07-14,VN:PDR,0.0
2023-07-14,VN:VIX,0.2
2023-08-04,VN:HHV,0.0
2023-08-04,VN:SHB,0.2
2023-08-04,VN:TCH,0.2
2023-08-04,VN:VIX,0.0
2023-08-25,VN:EVF,0.2
2023-08-25,VN:LPB,0.2
2023-08-25,VN:SHB,0.0
2023-08-25,VN:SSI,0.2
2023-08-25,VN:TCH,0.0
2023-09-19,VN:DCM,0.2
2023-09-19,VN:EVF,0.0
2023-09-19,VN:HHV,0.2
2023-09-19,VN:SSI,0.0
2023-10-31,VN:DCM,0.0
2023-10-31,VN:HHV,0.0
2023-10-31,VN:LPB,0.0
2023-10-31,VN:MSN,0.2
2023-11-21,VN:EVF,0.2
2023-11-21,VN:MSN,0.0
2024-01-24,VN:EVF,0.0
2024-01-24,VN:HAG,0.2
2024-05-21,VN:HAG,0.0
2024-05-21,VN:TCH,0.2
