,value
Annual return,0.3828868280218718
Cumulative returns,4.634586883775964
Annual volatility,0.2884973903731944
Sharpe ratio,1.2692962545830837
Calmar ratio,0.8937440498677964
Stability,0.8419400233468495
Max drawdown,-0.42840769466214496
Omega ratio,1.2439898512211713
Sortino ratio,1.7922324590483534
Skew,-0.5047059463052755
Kurtosis,1.6984594378269895
Tail ratio,0.9573898966023591
Daily value at risk,-0.034894125114148467
Alpha,0.2835266420190512
Beta,0.9821920534375219
