,value
Annual return,0.449975613394606
Cumulative returns,6.25421444228566
Annual volatility,0.26351320745962553
Sharpe ratio,1.542870612487754
Calmar ratio,1.5848446970335872
Stability,0.8784012322988478
Max drawdown,-0.28392410577316635
Omega ratio,1.306773641346189
Sortino ratio,2.2925793222567115
Skew,-0.23792968466777015
Kurtosis,1.0445837781235365
Tail ratio,1.0149354012764862
Daily value at risk,-0.0315861832763406
Alpha,0.38068187328466574
Beta,0.7066403104763828
