date,symbol,realized_forward_return,predicted_class,realized_class,score,class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_3_4_prob,score_prob,target_weight
2022-04-07,VN:FRT,-0.046052631578947345,4,0.0,0.41057084234269986,0.2788173639421869,0.1494581743913345,0.13946128307167538,0.08956289558300065,0.3427002830118025,0.4322631785948031,0.17747465734940124,0.25
2022-04-07,VN:VHC,-0.006681514476614803,4,1.0,0.36332144183479187,0.2675127247528056,0.16574711233206252,0.1470775974575938,0.09744684635007438,0.3222157191074637,0.4196625654575381,0.15247240836612047,0.25
2022-04-07,VN:CII,-0.2698412698412699,4,0.0,0.34903791096919506,0.2693964919268039,0.17835684652199885,0.13279270031430424,0.09608707118293855,0.3233668900539544,0.41945396123689294,0.14640533437787884,0.25
2022-04-20,VN:VCG,-0.11165048543689304,4,0.0,0.5225355596294834,0.2643369832760462,0.14302734073353338,0.12871321025167443,0.09876526515056436,0.36515720058818163,0.46392246573874596,0.24241598525948546,0.25
2022-04-20,VN:ANV,-0.00717948717948691,4,1.0,0.5858694309692618,0.2208894275460179,0.16787169008969105,0.14896287578951103,0.09565402178667567,0.3666219847881043,0.46227600657477996,0.2708333809227091,0.25
2022-04-20,VN:CTD,-0.23750530935862946,4,0.0,0.5267898746368253,0.24752280853756692,0.16541091100606056,0.12846736992798358,0.09427516443357362,0.3643237460948153,0.45859891052838897,0.24158526258583465,0.25
2022-05-04,VN:CTD,-0.17299853678929766,4,0.0,0.5267898746368253,0.24752280853756692,0.16541091100606056,0.12846736992798358,0.09427516443357362,0.3643237460948153,0.45859891052838897,0.24158526258583465,0.25
2022-05-04,VN:CII,-0.07555555555555549,4,0.0,0.5266723519066545,0.2496821414702971,0.1668539332832848,0.1255774190606369,0.09038447521340492,0.3675020309723762,0.45788650618578114,0.24115616311918625,0.25
2022-05-04,VN:VCG,-0.12599681020733655,4,0.0,0.49168342327128134,0.2516198233252711,0.16388944279818066,0.13432948691634794,0.09583561408029836,0.35432563287990193,0.4501612469602003,0.22133682292946,0.25
2022-05-16,VN:HSG,0.14144708608703116,4,4.0,0.7186407661032905,0.2597234028495372,0.1491609558213042,0.08270973213642037,0.06898459997727274,0.43942130921546546,0.5084059091927382,0.36536121207370936,0.25
2022-05-16,VN:VCG,0.19127653606440487,4,4.0,0.7186407661032905,0.2597234028495372,0.1491609558213042,0.08270973213642037,0.06898459997727274,0.43942130921546546,0.5084059091927382,0.36536121207370936,0.25
2022-05-16,VN:STB,0.1679790026246719,4,4.0,0.7056773668748729,0.24059187828171524,0.149198230746428,0.11834057901038425,0.06977429084984309,0.42209502111162944,0.49186931196147254,0.3471010409115274,0.25
2022-05-16,VN:VCI,0.2641162846418017,4,4.0,0.7064935359281392,0.24168660827070212,0.1498511053555208,0.11662852540441716,0.06789171254150775,0.42394204842785216,0.49183376096935993,0.3474773728760783,0.25
2022-05-26,VN:VCG,-0.10780669144981414,4,0.0,0.5597335988144219,0.25976638360593235,0.1667064664285277,0.09224392209729146,0.09893842557496561,0.3823448022932829,0.4812832278682485,0.2693903931837162,0.25
2022-05-26,VN:HSG,-0.0714229775236902,4,0.0,0.5389717129332552,0.2684935509341858,0.16619557889421677,0.08550259088713269,0.09863522207877537,0.3811730572056894,0.4798082792844648,0.2586030901655057,0.25
2022-05-26,VN:CTD,0.08501987159889945,4,4.0,0.531586107101933,0.24977642483842688,0.16691693787959916,0.12053233474889646,0.09513350647042323,0.3676407960626542,0.46277430253307744,0.24600438995037086,0.25
2022-05-26,VN:GVR,-0.041420118343195145,4,0.0,0.528847961758138,0.2484061792967862,0.16603007417827623,0.1252482496128008,0.09462804810321188,0.3656874488089249,0.4603154969121368,0.243436912307668,0.25
2022-06-07,VN:VCG,-0.22672064777327927,4,0.0,0.5633834586807884,0.26146025439576265,0.167793518595156,0.08632468008714468,0.0995835773491702,0.3848379695727665,0.48442154692193673,0.2729150865643786,0.25
2022-06-07,VN:STB,0.054455445544554504,4,3.0,0.5590843972495525,0.2594650705118855,0.16651311640823718,0.09329681167972692,0.09882367475944515,0.3819013266407052,0.48072500140015034,0.26876584765059336,0.25
2022-06-07,VN:HSG,-0.2591207512673481,4,0.0,0.5236207771840808,0.27173394369682585,0.16512359924798606,0.08835914862691087,0.09606883072955655,0.3787144776987207,0.4747833084282772,0.24860640495324368,0.25
2022-06-07,VN:DXG,-0.06697459584295606,4,0.0,0.5288663533007223,0.24839649169160083,0.1660236058375386,0.12524336109893913,0.09466334079715084,0.36567320057477054,0.46033654137192137,0.24345650792643514,0.25
2022-06-17,VN:SSI,0.05743433207486537,4,3.0,0.7186407661032905,0.2597234028495372,0.1491609558213042,0.08270973213642037,0.06898459997727274,0.43942130921546546,0.5084059091927382,0.36536121207370936,0.25
