date,symbol,open,high,low,close,volume
2017-12-26,VNF:VN30F1M,961.9,976.0,961.4,976.0,2574.0
2017-12-27,VNF:VN30F1M,975.3,978.8,960.1,966.0,2486.0
2017-12-28,VNF:VN30F1M,968.6,979.2,965.5,977.9,2095.0
2017-12-29,VNF:VN30F1M,980.0,988.0,978.3,980.0,2863.0
2018-01-02,VNF:VN30F1M,983.9,999.0,980.8,999.0,2823.0
2018-01-03,VNF:VN30F1M,1002.5,1015.0,1002.5,1012.8,2931.0
2018-01-04,VNF:VN30F1M,1014.7,1023.9,1013.5,1023.9,2264.0
2018-01-05,VNF:VN30F1M,1024.0,1025.0,1008.0,1012.0,2528.0
2018-01-08,VNF:VN30F1M,1009.0,1030.0,1006.0,1030.0,2427.0
2018-01-09,VNF:VN30F1M,1034.3,1043.0,1027.0,1042.0,2683.0
2018-01-10,VNF:VN30F1M,1042.6,1048.8,1035.0,1040.0,2875.0
2018-01-11,VNF:VN30F1M,1037.5,1053.1,1033.1,1052.8,2770.0
2018-01-12,VNF:VN30F1M,1053.3,1058.3,1046.9,1051.5,3020.0
2018-01-15,VNF:VN30F1M,1051.7,1059.0,1046.4,1059.0,2524.0
2018-01-16,VNF:VN30F1M,1058.5,1065.0,1050.2,1058.0,2584.0
2018-01-17,VNF:VN30F1M,1059.9,1060.6,1024.0,1024.0,2571.0
2018-01-18,VNF:VN30F1M,1031.6,1052.0,1018.0,1052.0,2147.0
2018-01-19,VNF:VN30F1M,1057.0,1063.6,1052.5,1052.5,2930.0
2018-01-22,VNF:VN30F1M,1057.0,1089.8,1057.0,1089.8,2851.0
2018-01-23,VNF:VN30F1M,1089.0,1102.4,1087.1,1100.0,2258.0
2018-01-24,VNF:VN30F1M,1100.0,1106.6,1098.2,1103.0,2495.0
2018-01-25,VNF:VN30F1M,1106.0,1123.1,1105.9,1119.0,2171.0
2018-01-26,VNF:VN30F1M,1120.2,1123.9,1105.1,1111.0,2758.0
2018-01-29,VNF:VN30F1M,1113.5,1116.5,1092.5,1093.0,2512.0
2018-01-30,VNF:VN30F1M,1087.0,1105.0,1079.3,1105.0,2963.0
