date,symbol,open,high,low,close,volume
2022-06-29,VN:FUCTVGF3,13.2,13.2,13.2,13.2,100.0
2022-07-07,VN:FUCTVGF3,12.4,12.4,12.4,12.4,100.0
2022-07-11,VN:FUCTVGF3,11.6,11.6,11.6,11.6,100.0
2022-07-13,VN:FUCTVGF3,11.2,11.2,11.2,11.2,100.0
2022-12-12,VN:FUCTVGF3,14.0,14.0,14.0,14.0,100.0
2022-12-15,VN:FUCTVGF3,14.0,14.0,14.0,14.0,100.0
2022-12-19,VN:FUCTVGF3,14.0,14.0,14.0,14.0,100.0
2022-12-22,VN:FUCTVGF3,14.0,14.0,14.0,14.0,100.0
2022-12-27,VN:FUCTVGF3,14.0,14.8,14.0,14.8,300.0
2022-12-28,VN:FUCTVGF3,15.4,15.4,15.4,15.4,100.0
2022-12-29,VN:FUCTVGF3,16.0,16.0,16.0,16.0,100.0
2022-12-30,VN:FUCTVGF3,16.8,16.8,16.8,16.8,100.0
2023-02-20,VN:FUCTVGF3,16.8,16.8,16.8,16.8,100.0
2023-03-31,VN:FUCTVGF3,16.8,16.8,16.8,16.8,100.0
2023-05-30,VN:FUCTVGF3,16.8,16.8,16.8,16.8,100.0
2023-06-27,VN:FUCTVGF3,16.7,16.7,16.7,16.7,100.0
2023-07-26,VN:FUCTVGF3,16.0,16.0,16.0,16.0,100.0
2023-07-27,VN:FUCTVGF3,15.0,15.0,15.0,15.0,100.0
2023-10-30,VN:FUCTVGF3,14.5,14.5,14.5,14.5,100.0
2023-12-28,VN:FUCTVGF3,14.5,14.5,14.5,14.5,100.0
2024-01-29,VN:FUCTVGF3,14.5,14.5,14.5,14.5,100.0
2024-02-27,VN:FUCTVGF3,14.5,14.5,14.5,14.5,100.0
2024-03-27,VN:FUCTVGF3,14.5,14.5,14.5,14.5,100.0
2024-04-25,VN:FUCTVGF3,14.5,14.5,14.5,14.5,100.0
2024-05-30,VN:FUCTVGF3,13.5,13.5,13.5,13.5,100.0
2024-06-27,VN:FUCTVGF3,13.5,13.5,13.5,13.5,100.0
2024-07-04,VN:FUCTVGF3,11.3,11.3,11.3,11.3,100.0
2024-07-26,VN:FUCTVGF3,12.05,12.05,12.05,12.05,100.0
2024-07-29,VN:FUCTVGF3,12.85,12.85,12.85,12.85,100.0
2024-07-31,VN:FUCTVGF3,13.55,13.55,13.55,13.55,100.0
2024-08-30,VN:FUCTVGF3,13.65,13.65,13.65,13.65,100.0
2024-09-20,VN:FUCTVGF3,14.4,14.4,14.4,14.4,100.0
2024-09-26,VN:FUCTVGF3,15.2,15.2,15.2,15.2,100.0
2024-10-30,VN:FUCTVGF3,15.35,15.35,15.35,15.35,100.0
2024-11-28,VN:FUCTVGF3,15.65,15.65,15.65,15.65,100.0
2024-12-30,VN:FUCTVGF3,16.8,16.8,16.8,16.8,100.0
2025-01-22,VN:FUCTVGF3,16.8,16.8,16.8,16.8,100.0
2025-02-26,VN:FUCTVGF3,16.8,16.8,16.8,16.8,100.0
2025-05-26,VN:FUCTVGF3,16.8,16.8,16.8,16.8,100.0
2025-06-27,VN:FUCTVGF3,16.8,16.8,16.8,16.8,100.0
2025-07-15,VN:FUCTVGF3,15.8,15.8,15.8,15.8,100.0
2025-07-24,VN:FUCTVGF3,15.0,15.0,15.0,15.0,100.0
2025-08-07,VN:FUCTVGF3,13.7,13.7,13.7,13.7,100.0
2025-08-14,VN:FUCTVGF3,13.7,13.7,13.7,13.7,100.0
2025-08-28,VN:FUCTVGF3,13.7,13.7,13.7,13.7,100.0
2025-11-19,VN:FUCTVGF3,14.3,14.3,14.3,14.3,100.0
2025-12-11,VN:FUCTVGF3,14.9,14.9,14.9,14.9,1500.0
2025-12-12,VN:FUCTVGF3,15.8,15.8,15.8,15.8,200.0
2025-12-29,VN:FUCTVGF3,15.8,15.8,15.8,15.8,100.0
2026-01-20,VN:FUCTVGF3,15.8,15.8,15.8,15.8,100.0
2026-02-23,VN:FUCTVGF3,15.8,15.8,15.8,15.8,100.0
2026-03-03,VN:FUCTVGF3,15.0,15.0,15.0,15.0,100.0
2026-03-20,VN:FUCTVGF3,14.7,14.7,14.7,14.7,100.0
2026-04-01,VN:FUCTVGF3,15.6,15.6,15.6,15.6,100.0
2026-04-23,VN:FUCTVGF3,15.6,15.6,15.6,15.6,100.0
2026-05-22,VN:FUCTVGF3,15.6,15.6,15.6,15.6,100.0
