date,symbol,open,high,low,close,volume
2025-09-25,VN:FUETPVND,11.84,11.84,11.84,11.84,8600.0
2025-09-29,VN:FUETPVND,11.84,11.84,11.8,11.8,5000.0
2025-09-30,VN:FUETPVND,11.8,11.8,11.8,11.8,400.0
2025-10-01,VN:FUETPVND,11.8,11.8,11.8,11.8,200.0
2025-10-07,VN:FUETPVND,11.8,11.8,11.8,11.8,500.0
2025-10-08,VN:FUETPVND,11.8,11.8,11.8,11.8,200.0
2025-10-13,VN:FUETPVND,11.99,11.99,11.8,11.8,500.0
2025-10-15,VN:FUETPVND,11.8,11.8,11.8,11.8,700.0
2025-10-20,VN:FUETPVND,11.8,11.8,11.8,11.8,200.0
2025-10-27,VN:FUETPVND,11.8,11.8,11.8,11.8,100.0
2025-11-10,VN:FUETPVND,11.85,11.85,11.85,11.85,100.0
2025-11-13,VN:FUETPVND,11.82,11.82,11.82,11.82,200.0
2025-11-14,VN:FUETPVND,11.85,11.85,11.85,11.85,100.0
2025-11-28,VN:FUETPVND,11.85,11.85,11.85,11.85,100.0
2025-12-15,VN:FUETPVND,11.85,11.85,11.85,11.85,100.0
2025-12-22,VN:FUETPVND,11.8,11.8,11.8,11.8,100.0
2025-12-23,VN:FUETPVND,11.8,11.8,11.8,11.8,1000.0
2026-01-12,VN:FUETPVND,11.85,11.85,11.85,11.85,100.0
2026-01-27,VN:FUETPVND,11.85,11.85,11.85,11.85,100.0
2026-02-02,VN:FUETPVND,11.85,11.85,11.85,11.85,100.0
2026-02-24,VN:FUETPVND,11.93,11.93,11.93,11.93,200.0
2026-02-25,VN:FUETPVND,12.28,12.28,12.28,12.28,100.0
2026-03-02,VN:FUETPVND,12.0,12.0,11.5,11.5,400.0
2026-03-04,VN:FUETPVND,11.5,11.5,11.5,11.5,100.0
2026-03-10,VN:FUETPVND,11.0,11.0,11.0,11.0,100.0
2026-03-16,VN:FUETPVND,11.0,11.0,11.0,11.0,100.0
2026-03-20,VN:FUETPVND,11.0,11.0,11.0,11.0,100.0
2026-04-09,VN:FUETPVND,11.0,11.0,11.0,11.0,100.0
2026-04-10,VN:FUETPVND,11.49,11.49,11.49,11.49,100.0
2026-04-13,VN:FUETPVND,11.08,11.08,11.08,11.08,400.0
2026-04-15,VN:FUETPVND,11.09,11.09,11.09,11.09,400.0
2026-04-22,VN:FUETPVND,11.16,11.16,11.16,11.16,200.0
2026-05-05,VN:FUETPVND,10.98,10.98,10.98,10.98,400.0
2026-05-18,VN:FUETPVND,10.98,10.98,10.98,10.98,200.0
2026-05-25,VN:FUETPVND,11.0,11.0,10.72,10.72,1200.0
