date,symbol,open,high,low,close,volume
2023-12-29,VN:FUCTVGF5,9.98,11.0,9.98,11.0,60100.0
2024-01-29,VN:FUCTVGF5,11.0,11.0,11.0,11.0,100.0
2024-02-27,VN:FUCTVGF5,10.25,11.0,10.25,11.0,14200.0
2024-03-04,VN:FUCTVGF5,11.2,11.2,11.2,11.2,35700.0
2024-03-05,VN:FUCTVGF5,11.0,11.0,11.0,11.0,4600.0
2024-03-11,VN:FUCTVGF5,10.8,10.8,10.8,10.8,46200.0
2024-03-27,VN:FUCTVGF5,11.5,11.5,11.5,11.5,100.0
2024-04-16,VN:FUCTVGF5,11.5,11.5,11.5,11.5,43400.0
2024-04-17,VN:FUCTVGF5,11.5,11.5,11.5,11.5,86600.0
2024-04-22,VN:FUCTVGF5,11.5,11.5,11.5,11.5,200.0
2024-05-07,VN:FUCTVGF5,11.0,11.1,11.0,11.1,54000.0
2024-05-09,VN:FUCTVGF5,11.1,11.1,11.1,11.1,9000.0
2024-05-15,VN:FUCTVGF5,11.0,11.0,11.0,11.0,27100.0
2024-05-22,VN:FUCTVGF5,11.2,11.2,11.2,11.2,89000.0
2024-05-23,VN:FUCTVGF5,11.2,11.2,11.2,11.2,8900.0
2024-05-31,VN:FUCTVGF5,11.2,11.2,11.2,11.2,4400.0
2024-06-13,VN:FUCTVGF5,11.2,11.2,11.2,11.2,44500.0
2024-06-20,VN:FUCTVGF5,10.45,10.45,10.45,10.45,400.0
2024-07-26,VN:FUCTVGF5,10.75,10.75,10.75,10.75,100.0
2024-08-02,VN:FUCTVGF5,10.2,10.2,10.2,10.2,9500.0
2024-08-05,VN:FUCTVGF5,10.2,10.2,10.2,10.2,7900.0
2024-08-27,VN:FUCTVGF5,10.8,10.8,10.8,10.8,100.0
2024-08-29,VN:FUCTVGF5,10.8,10.8,10.8,10.8,100.0
2024-08-30,VN:FUCTVGF5,11.0,11.0,11.0,11.0,100.0
2024-09-26,VN:FUCTVGF5,11.0,11.0,11.0,11.0,200.0
2024-09-27,VN:FUCTVGF5,11.5,11.5,11.5,11.5,100.0
2024-09-30,VN:FUCTVGF5,11.7,11.7,11.7,11.7,100.0
2024-10-02,VN:FUCTVGF5,10.9,10.9,10.9,10.9,99900.0
2024-10-03,VN:FUCTVGF5,10.8,10.8,10.8,10.8,100100.0
2024-10-30,VN:FUCTVGF5,11.35,11.35,11.35,11.35,100.0
2024-11-27,VN:FUCTVGF5,11.35,11.35,11.35,11.35,100.0
2024-12-23,VN:FUCTVGF5,12.0,12.0,12.0,12.0,100.0
2024-12-25,VN:FUCTVGF5,12.7,12.7,12.7,12.7,100.0
2024-12-26,VN:FUCTVGF5,13.4,13.4,13.4,13.4,100.0
2024-12-27,VN:FUCTVGF5,14.2,14.2,14.2,14.2,100.0
2024-12-30,VN:FUCTVGF5,15.0,15.0,15.0,15.0,100.0
2024-12-31,VN:FUCTVGF5,15.8,15.8,15.8,15.8,100.0
2025-01-22,VN:FUCTVGF5,15.8,15.8,15.8,15.8,100.0
2025-02-26,VN:FUCTVGF5,15.8,15.8,15.8,15.8,100.0
2025-03-03,VN:FUCTVGF5,14.7,14.7,14.7,14.7,6900.0
2025-03-10,VN:FUCTVGF5,13.7,13.7,13.7,13.7,18500.0
2025-03-19,VN:FUCTVGF5,12.75,12.75,12.75,12.75,15700.0
2025-03-20,VN:FUCTVGF5,11.9,12.75,11.9,12.75,112300.0
2025-03-24,VN:FUCTVGF5,12.0,12.0,12.0,12.0,12800.0
2025-03-28,VN:FUCTVGF5,12.0,12.0,12.0,12.0,8700.0
2025-04-02,VN:FUCTVGF5,12.0,12.0,12.0,12.0,4100.0
2025-04-10,VN:FUCTVGF5,11.3,11.3,11.3,11.3,100.0
2025-04-28,VN:FUCTVGF5,11.4,11.4,11.4,11.4,13300.0
2025-05-06,VN:FUCTVGF5,12.0,12.0,12.0,12.0,3300.0
2025-05-12,VN:FUCTVGF5,12.0,12.0,12.0,12.0,3700.0
2025-05-28,VN:FUCTVGF5,11.2,11.2,11.2,11.2,100.0
2025-05-29,VN:FUCTVGF5,11.0,11.9,11.0,11.9,9100.0
2025-06-04,VN:FUCTVGF5,11.4,11.4,11.4,11.4,8800.0
2025-06-17,VN:FUCTVGF5,11.0,11.0,10.8,10.8,2000.0
2025-07-18,VN:FUCTVGF5,10.05,10.05,10.05,10.05,500.0
2025-07-25,VN:FUCTVGF5,10.05,10.05,10.05,10.05,3000.0
2025-07-28,VN:FUCTVGF5,10.75,10.75,10.75,10.75,74200.0
2025-07-30,VN:FUCTVGF5,11.5,11.5,11.05,11.05,2300.0
2025-07-31,VN:FUCTVGF5,11.5,11.5,11.5,11.5,100.0
2025-08-07,VN:FUCTVGF5,11.0,11.0,11.0,11.0,100.0
2025-08-11,VN:FUCTVGF5,11.0,11.0,11.0,11.0,300.0
2025-08-12,VN:FUCTVGF5,11.0,11.0,11.0,11.0,500.0
2025-08-21,VN:FUCTVGF5,11.6,11.6,11.6,11.6,100.0
2025-08-22,VN:FUCTVGF5,12.1,12.1,12.1,12.1,100.0
2025-08-27,VN:FUCTVGF5,12.2,12.2,12.2,12.2,200.0
2025-08-28,VN:FUCTVGF5,11.8,11.8,11.8,11.8,25300.0
