prediction_date,execution_date,symbol,target_weight,realized_forward_return,predicted_class,realized_class,score,class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_3_4_prob
2021-01-04,2021-01-05,VN:DXG,0.16666666666666666,0.06707317073170738,4,3.0,0.14467662357275757,0.1867632093017815,0.18150171367076465,0.18048266797538595,0.20280006225705055,0.24845234679501732,0.45125240905206787
2021-01-04,2021-01-05,VN:HCM,0.16666666666666666,-0.03129085679421251,4,1.0,0.14467662357275757,0.1867632093017815,0.18150171367076465,0.18048266797538595,0.20280006225705055,0.24845234679501732,0.45125240905206787
2021-01-04,2021-01-05,VN:NKG,0.16666666666666666,-0.03125,4,1.0,0.14467662357275757,0.1867632093017815,0.18150171367076465,0.18048266797538595,0.20280006225705055,0.24845234679501732,0.45125240905206787
2021-01-04,2021-01-05,VN:PVD,0.16666666666666666,0.2341040462427746,4,4.0,0.14467662357275757,0.1867632093017815,0.18150171367076465,0.18048266797538595,0.20280006225705055,0.24845234679501732,0.45125240905206787
2021-01-04,2021-01-05,VN:ANV,0.16666666666666666,-0.08183632734530932,4,0.0,0.14413969433515816,0.18607008734449873,0.18082812697929332,0.18352407490497938,0.20204742553900817,0.24753028523222037,0.44957771077122854
2021-01-04,2021-01-05,VN:EVF,0.16666666666666666,0.04123711340206171,4,3.0,0.14413969433515816,0.18607008734449873,0.18082812697929332,0.18352407490497938,0.20204742553900817,0.24753028523222037,0.44957771077122854
2021-01-14,2021-01-15,VN:DBC,0.16666666666666666,-0.2857142857142857,4,0.0,0.2517653220190997,0.1723955499706663,0.16963156325958206,0.1767332930892688,0.19629120214095125,0.28494839153953155,0.4812395936804828
2021-01-14,2021-01-15,VN:VIX,0.16666666666666666,-0.08756510416666674,4,0.0,0.2517653220190997,0.1723955499706663,0.16963156325958206,0.1767332930892688,0.19629120214095125,0.28494839153953155,0.4812395936804828
2021-01-14,2021-01-15,VN:DGW,0.16666666666666666,-0.1337306761035575,4,0.0,0.24671234945320047,0.17169963801802282,0.1729835071270613,0.17601987194955732,0.1954988331944098,0.2837981497109488,0.4792969829053586
2021-01-14,2021-01-15,VN:EVF,0.16666666666666666,-0.25233644859813087,4,0.0,0.23515095517489182,0.178801780307346,0.16771951817630285,0.17474119885984657,0.19700097134712252,0.2817365313093821,0.4787375026565046
2021-01-14,2021-01-15,VN:PVD,0.16666666666666666,-0.22716627634660425,4,0.0,0.23515095517489182,0.178801780307346,0.16771951817630285,0.17474119885984657,0.19700097134712252,0.2817365313093821,0.4787375026565046
2021-01-14,2021-01-15,VN:VRE,0.16666666666666666,-0.180327868852459,4,0.0,0.23515095517489182,0.178801780307346,0.16771951817630285,0.17474119885984657,0.19700097134712252,0.2817365313093821,0.4787375026565046
2021-01-26,2021-01-27,VN:VIX,0.16666666666666666,0.054464433074764784,4,3.0,0.25823234021663666,0.17040514945983887,0.17117948830127716,0.17499487102031708,0.19661885499954224,0.28680163621902466,0.4834204912185669
2021-01-26,2021-01-27,VN:NKG,0.16666666666666666,-0.07647058823529407,4,0.0,0.255515761837833,0.1795349621634174,0.15909401056450637,0.17578043567479956,0.19750148646537918,0.2880891051318975,0.4855905915972767
