Order Id,Column,Index,Size,Price,Fees,Side
0,VN:ANV,2025-09-03,16804424.15125092,25.99216935,698853.5013896704,Buy
1,VN:ANV,2025-09-15,16804424.15125092,28.267089199999997,760019.4503008705,Sell
2,VN:ANV,2025-10-07,13639249.09904492,29.186737649999998,636936.2963149548,Buy
3,VN:ANV,2025-10-17,13639249.09904492,30.929229449999998,674962.3438561058,Sell
0,VN:BCM,2022-08-15,1237811.167666611,76.192,150898.09357896447,Buy
1,VN:BCM,2022-09-08,1237811.167666611,83.394,165161.639226223,Sell
0,VN:BID,2023-02-21,2898189.3801467647,33.5489175,155569.7862622738,Buy
1,VN:BID,2023-03-15,2898189.3801467647,33.9478776,157419.80534214756,Sell
0,VN:BMP,2023-05-15,2073540.5738703392,57.327,190191.77676522732,Buy
1,VN:BMP,2023-05-25,2073540.5738703392,57.82,191827.38556989282,Sell
2,VN:BMP,2024-09-26,57062.88420571202,106.138,9690.464646121487,Buy
3,VN:BMP,2024-10-08,57062.88420571202,101.386,9256.60412492851,Sell
4,VN:BMP,2024-10-18,1382810.6582557233,107.056,236861.0845283568,Buy
5,VN:BMP,2024-11-21,1382810.6582557233,104.55,231316.5669130174,Sell
6,VN:BMP,2024-12-25,1484949.379773905,119.796,284625.5934390316,Buy
7,VN:BMP,2025-01-07,1484949.379773905,117.531,279244.13688673096,Sell
8,VN:BMP,2026-03-23,3236661.330059471,114.61,593526.0080609918,Buy
9,VN:BMP,2026-04-24,3236661.330059471,139.008,719874.9090702512,Sell
0,VN:BSI,2023-04-06,5399907.121539917,18.855525,162908.9339646101,Buy
1,VN:BSI,2023-06-28,5399907.121539917,25.304114549999998,218623.78938049093,Sell
2,VN:BSI,2023-07-10,103500.55795071991,26.6103054,4406.690329822712,Buy
3,VN:BSI,2023-07-20,103500.55795071991,26.9408682,4461.4318246028915,Sell
4,VN:BSI,2023-09-18,3478577.317205751,35.3702196,196860.869768247,Buy
5,VN:BSI,2023-09-28,3478577.317205751,33.882687,188581.67431069145,Sell
6,VN:BSI,2024-01-19,3191856.89826699,42.3120384,216086.35463485122,Buy
7,VN:BSI,2024-02-19,3191856.89826699,44.625978,227903.57715393754,Sell
8,VN:BSI,2024-04-15,3607019.8616371197,48.344809500000004,279009.1009177007,Buy
9,VN:BSI,2024-04-26,3607019.8616371197,42.3120384,244192.58063224397,Sell
10,VN:BSI,2025-11-20,7652685.6330216145,41.0,502016.1775262356,Buy
11,VN:BSI,2025-12-12,7652685.6330216145,37.05,453651.2043255213,Sell
12,VN:BSI,2026-01-07,8462984.93313446,34.792,471110.6748697758,Buy
13,VN:BSI,2026-01-19,8462984.93313446,37.245,504326.1981353488,Sell
0,VN:BVH,2026-02-10,5951512.762770287,74.9,713229.2894903913,Buy
1,VN:BVH,2026-03-11,5951512.762770287,74.5,709420.3213222183,Sell
0,VN:CII,2021-07-14,4571534.605897867,12.1674215,88998.0615228787,Buy
1,VN:CII,2021-07-26,4571534.605897867,12.554919,91832.39469239143,Sell
2,VN:CII,2022-04-08,4687512.363203382,23.714847000000002,177861.82160636265,Buy
3,VN:CII,2022-04-21,4687512.363203382,17.553636750000003,131652.62285569002,Sell
4,VN:CII,2023-12-15,10643678.0079857,13.226850899999999,225251.7472627759,Buy
5,VN:CII,2023-12-27,10643678.0079857,13.306053599999998,226600.56012063829,Sell
0,VN:CMG,2024-09-16,209652.5598392606,41.265,13842.100610828027,Buy
1,VN:CMG,2024-10-18,209652.5598392606,42.657,14309.038792101343,Sell
2,VN:CMG,2025-04-02,6608702.956847358,34.95,369558.6693469043,Buy
3,VN:CMG,2025-04-15,6608702.956847358,29.132,308039.5752622036,Sell
0,VN:CTD,2023-04-28,3048506.8022185685,39.067,190553.6243876365,Buy
1,VN:CTD,2023-06-28,3048506.8022185685,45.887,223818.93061344553,Sell
2,VN:CTD,2023-07-20,2706984.487946906,52.31,226563.77370320426,Buy
3,VN:CTD,2023-08-01,2706984.487946906,44.298,191862.39815531528,Sell
4,VN:CTD,2023-12-27,2679401.1326220105,61.536,263807.4049552449,Buy
5,VN:CTD,2024-01-19,2679401.1326220105,60.918,261158.01311530825,Sell
6,VN:CTD,2025-02-17,2393241.2169738193,79.399,304033.53501841426,Buy
7,VN:CTD,2025-03-11,2393241.2169738193,81.997,313981.7601091236,Sell
0,VN:CTR,2022-07-22,1519857.8531471204,60.8542347,147983.6584096848,Buy
1,VN:CTR,2022-08-03,1519857.8531471204,64.82499659999999,157639.6482603926,Sell
2,VN:CTR,2025-04-02,304713.6554608002,96.28644960000001,46943.67364633456,Buy
3,VN:CTR,2025-04-25,304713.6554608002,81.9313704,39944.97179439489,Sell
4,VN:CTR,2025-05-12,2532459.153119527,91.1108088,369175.04270991683,Buy
5,VN:CTR,2025-05-22,2532459.153119527,88.5718152,358887.206578642,Sell
0,VN:CTS,2021-11-29,4314384.154981065,23.6991942,163595.88470767866,Buy
1,VN:CTS,2021-12-09,4314384.154981065,20.2993098,140126.43289307496,Sell
2,VN:CTS,2023-06-28,8937878.288163753,15.26587395,218311.23732407944,Buy
3,VN:CTS,2023-07-10,8937878.288163753,15.82480755,226304.32610482373,Sell
4,VN:CTS,2024-03-12,6811227.106400597,25.745878949999998,280577.64573177695,Buy
5,VN:CTS,2024-04-26,6811227.106400597,24.802678500000003,270298.68177686294,Sell
6,VN:CTS,2024-05-23,5345628.283826841,30.6016146,261735.77045845985,Buy
7,VN:CTS,2024-06-04,5345628.283826841,30.6714813,262333.34071063367,Sell
8,VN:CTS,2024-06-14,5370366.101465105,29.9029476,256943.6417998837,Buy
9,VN:CTS,2024-06-26,5370366.101465105,27.702146550000002,238033.07003190165,Sell
0,VN:DBC,2022-12-29,9092954.247831706,10.7653248,156621.76939111683,Buy
1,VN:DBC,2023-01-11,9092954.247831706,11.8119536,171848.88585969765,Sell
2,VN:DBC,2023-07-10,7751944.0666057365,18.1664856,225320.9284127977,Buy
3,VN:DBC,2023-07-20,7751944.0666057365,18.577661199999998,230420.78481720257,Sell
4,VN:DBC,2024-06-04,6156157.5402506385,26.838552800000002,264355.77470261586,Buy
5,VN:DBC,2024-06-26,6156157.5402506385,26.913312,265092.14176306885,Sell
6,VN:DBC,2026-03-11,20484092.56843239,21.289,697737.3547029716,Buy
7,VN:DBC,2026-03-23,20484092.56843239,19.394,635629.5860354844,Sell
8,VN:DBC,2026-04-02,20036099.98860762,20.408,654234.7657080293,Buy
9,VN:DBC,2026-04-14,20036099.98860762,21.333,683888.1936911461,Sell
0,VN:DCM,2021-03-09,88717.28601380339,12.4147464,1762.2441714522429,Buy
1,VN:DCM,2021-03-19,88717.28601380339,12.784232900000001,1814.6919146502005,Sell
2,VN:DCM,2022-03-17,3505009.554607561,31.479036,176534.9151197366,Buy
3,VN:DCM,2022-03-29,3505009.554607561,36.879851,206822.76820400514,Sell
0,VN:DGC,2022-04-08,25934.645094816846,84.249,3495.9486633492634,Buy
1,VN:DGC,2022-04-21,25934.645094816846,96.34,3997.669933495448,Sell
2,VN:DGC,2022-09-08,1255321.9416224097,81.968,164633.96625745296,Buy
3,VN:DGC,2022-10-12,1255321.9416224097,62.662,125857.57360950949,Sell
4,VN:DGC,2023-09-28,1850232.377718543,84.776,250968.48008554752,Buy
5,VN:DGC,2023-10-10,1850232.377718543,86.04,254710.39004624553,Sell
6,VN:DGC,2026-01-19,4826372.2381586945,65.1,502714.93232661486,Buy
7,VN:DGC,2026-01-29,4826372.2381586945,67.8,523564.8603954552,Sell
8,VN:DGC,2026-03-23,7638077.902107817,51.7,631821.8040623587,Buy
9,VN:DGC,2026-04-02,7638077.902107817,54.0,659929.9307421155,Sell
10,VN:DGC,2026-05-21,313296.9108603474,48.0,24061.202754074708,Buy
0,VN:DGW,2021-09-10,1595253.3291524642,40.557,103517.9028327018,Buy
1,VN:DGW,2021-09-22,1595253.3291524642,46.919,119756.30552080715,Sell
