execution_date,symbol,target_weight
2021-01-08,VN:DGW,0.16666666666666666
2021-01-08,VN:DXG,0.16666666666666666
2021-01-08,VN:FTS,0.16666666666666666
2021-01-08,VN:HCM,0.16666666666666666
2021-01-08,VN:HSG,0.16666666666666666
2021-01-08,VN:LPB,0.16666666666666666
2021-01-15,VN:ANV,0.16666666666666666
2021-01-15,VN:DGW,0.0
2021-01-15,VN:EVF,0.16666666666666666
2021-01-15,VN:HSG,0.0
2021-01-15,VN:LPB,0.0
2021-01-15,VN:NKG,0.16666666666666666
2021-01-22,VN:ANV,0.0
2021-01-22,VN:DXG,0.0
2021-01-22,VN:HSG,0.16666666666666666
2021-01-22,VN:LPB,0.16666666666666666
2021-01-29,VN:DXG,0.16666666666666666
2021-01-29,VN:EVF,0.0
2021-01-29,VN:FTS,0.0
2021-01-29,VN:HCM,0.0
2021-01-29,VN:HSG,0.0
2021-01-29,VN:LPB,0.0
2021-01-29,VN:SJS,0.16666666666666666
2021-02-05,VN:DXG,0.0
2021-02-05,VN:NKG,0.0
2021-02-05,VN:VIX,0.16666666666666666
2021-02-05,VN:VPB,0.16666666666666666
2021-02-19,VN:DGW,0.16666666666666666
2021-02-19,VN:HDC,0.16666666666666666
2021-02-19,VN:LPB,0.16666666666666666
2021-02-19,VN:PTB,0.16666666666666666
2021-02-19,VN:PVT,0.16666666666666666
2021-02-19,VN:SJS,0.0
2021-02-19,VN:VIB,0.16666666666666666
2021-02-19,VN:VIX,0.0
2021-02-19,VN:VPB,0.0
2021-02-26,VN:HSG,0.16666666666666666
2021-02-26,VN:NKG,0.16666666666666666
2021-02-26,VN:PTB,0.0
2021-02-26,VN:PVT,0.0
2021-03-05,VN:DCM,0.16666666666666666
2021-03-05,VN:HDG,0.16666666666666666
2021-03-05,VN:LPB,0.0
2021-03-05,VN:NKG,0.0
2021-03-12,VN:DGW,0.0
2021-03-12,VN:LPB,0.16666666666666666
2021-03-19,VN:CTS,0.16666666666666666
2021-03-19,VN:HDC,0.0
2021-03-26,VN:CTS,0.0
2021-03-26,VN:HDG,0.0
2021-03-26,VN:HSG,0.0
2021-03-26,VN:VIB,0.0
2021-03-26,VN:VPB,0.16666666666666666
2021-04-02,VN:DXG,0.16666666666666666
2021-04-02,VN:EVF,0.16666666666666666
2021-04-02,VN:HSG,0.16666666666666666
2021-04-09,VN:DCM,0.0
2021-04-09,VN:EVF,0.0
2021-04-09,VN:HSG,0.0
2021-04-09,VN:SHB,0.16666666666666666
2021-04-16,VN:DXG,0.0
2021-04-16,VN:HSG,0.16666666666666666
2021-04-16,VN:SHB,0.0
2021-04-16,VN:SJS,0.16666666666666666
2021-04-16,VN:VPB,0.0
2021-04-26,VN:HSG,0.0
2021-04-26,VN:NKG,0.16666666666666666
2021-04-26,VN:SHB,0.16666666666666666
2021-04-26,VN:SJS,0.0
2021-05-05,VN:SHB,0.0
2021-05-05,VN:VND,0.16666666666666666
2021-05-12,VN:FTS,0.16666666666666666
2021-05-12,VN:HSG,0.16666666666666666
2021-05-12,VN:LPB,0.0
2021-05-12,VN:NKG,0.0
2021-05-12,VN:SJS,0.16666666666666666
2021-05-12,VN:STB,0.16666666666666666
2021-05-12,VN:VCI,0.16666666666666666
2021-05-19,VN:DGW,0.16666666666666666
2021-05-19,VN:HSG,0.0
2021-05-19,VN:LPB,0.16666666666666666
2021-05-19,VN:SJS,0.0
2021-05-19,VN:STB,0.0
2021-06-02,VN:BSI,0.16666666666666666
2021-06-02,VN:CTS,0.16666666666666666
2021-06-02,VN:DGW,0.0
2021-06-02,VN:EVF,0.16666666666666666
2021-06-02,VN:FTS,0.0
2021-06-09,VN:BSI,0.0
2021-06-09,VN:CTS,0.0
2021-06-09,VN:EVF,0.0
2021-06-09,VN:LPB,0.0
2021-06-09,VN:SHB,0.16666666666666666
2021-06-09,VN:SSI,0.16666666666666666
2021-06-09,VN:VND,0.0
2021-06-16,VN:CTS,0.16666666666666666
2021-06-16,VN:HCM,0.16666666666666666
2021-06-16,VN:NKG,0.16666666666666666
2021-06-16,VN:SHB,0.0
2021-06-16,VN:SSI,0.0
2021-06-16,VN:VCI,0.0
2021-06-30,VN:HCM,0.0
2021-06-30,VN:SJS,0.16666666666666666
2021-07-07,VN:CTS,0.0
2021-07-07,VN:HDC,0.16666666666666666
2021-07-07,VN:LPB,0.16666666666666666
2021-07-07,VN:SJS,0.0
2021-07-14,VN:FTS,0.16666666666666666
2021-07-14,VN:LPB,0.0
2021-07-14,VN:NKG,0.0
2021-07-14,VN:SJS,0.16666666666666666
2021-07-21,VN:FTS,0.0
2021-07-21,VN:SJS,0.0
2021-07-21,VN:SSI,0.16666666666666666
2021-07-21,VN:VND,0.16666666666666666
2021-07-28,VN:FRT,0.16666666666666666
2021-07-28,VN:HDC,0.0
2021-07-28,VN:HDG,0.16666666666666666
2021-07-28,VN:SJS,0.16666666666666666
2021-07-28,VN:SSI,0.0
