,value
Annual return,0.45769506279743744
Cumulative returns,6.462579574597555
Annual volatility,0.18317448049535
Sharpe ratio,2.150529285524857
Calmar ratio,2.243257922759772
Stability,0.9319671747514612
Max drawdown,-0.20403140368021405
Omega ratio,1.4274354871132076
Sortino ratio,3.2299218127992018
Skew,-0.3267680625050515
Kurtosis,0.9783173428926588
Tail ratio,1.0677241364365284
Daily value at risk,-0.021514632454062373
Alpha,0.382397942997063
Beta,0.5895024845322003
